job_id,treatment_variant,outcome,horizon,beta,se,lower95,upper95,z_score,p_value_normal,n,treatment_id,control_ids_used,response_type,inference_method,covariance_estimator,covariance_lags,rsquared,warning_flags,dropped_control_ids
baseline_tdc_lp_inflation,tdc_domestic_bank_only_ru_flow,headline_cpi_inflation_qoq_ann,2,8.193795132838935e-07,8.215138483213473e-07,-7.907876294259471e-07,2.429546655993734e-06,0.9974019488024274,0.3185694457932451,92,tdc_domestic_bank_only_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.352153,,
baseline_tdc_lp_inflation,tdc_domestic_bank_only_ru_flow,headline_cpi_inflation_qoq_ann,4,6.187776065216399e-07,7.6595912167792e-07,-8.825022719670832e-07,2.120057485010363e-06,0.8078467753816126,0.41917879418426085,90,tdc_domestic_bank_only_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.242789,,
baseline_tdc_lp_inflation,tdc_domestic_bank_only_ru_flow,headline_cpi_inflation_qoq_ann,8,2.612143160036861e-06,9.60786040139328e-07,7.290025213637783e-07,4.495283798709944e-06,2.7187563629234894,0.006552785464381872,86,tdc_domestic_bank_only_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.200581,,
baseline_tdc_lp_inflation,tdc_domestic_bank_only_ru_flow,core_cpi_inflation_qoq_ann,0,-2.9763885205376904e-07,5.569409371650656e-07,-1.3892430888972976e-06,7.939653847897595e-07,-0.5344172643670385,0.593052877047644,93,tdc_domestic_bank_only_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.623108,,
baseline_tdc_lp_inflation,tdc_domestic_bank_only_ru_flow,core_cpi_inflation_qoq_ann,1,-1.3964741676855928e-06,1.1136029159643958e-06,-3.5791358829758087e-06,7.861875476046232e-07,-1.254014467514416,0.2098367469255762,93,tdc_domestic_bank_only_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.67574,,
baseline_tdc_lp_inflation,tdc_domestic_bank_only_ru_flow,core_cpi_inflation_qoq_ann,2,8.847576655263018e-08,6.350756284081863e-07,-1.156272465127415e-06,1.3332239982326753e-06,0.1393153233960406,0.8892009816423958,92,tdc_domestic_bank_only_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.582829,,
baseline_tdc_lp_inflation,tdc_domestic_bank_only_ru_flow,core_cpi_inflation_qoq_ann,4,-2.607644659113944e-07,5.909252359638484e-07,-1.4189779284005372e-06,8.974489965777484e-07,-0.44128165466831987,0.6590091055377858,90,tdc_domestic_bank_only_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.466816,,
baseline_tdc_lp_inflation,tdc_domestic_bank_only_ru_flow,core_cpi_inflation_qoq_ann,8,1.9838844327882777e-06,7.181485068844133e-07,5.763133592948276e-07,3.391455506281728e-06,2.7624988616840302,0.005736076178859628,86,tdc_domestic_bank_only_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.4268,,
baseline_tdc_lp_inflation,tdc_domestic_bank_only_ru_flow,core_pce_inflation_qoq_ann,0,-8.602758236794963e-08,3.842118848859162e-07,-8.390828767443453e-07,6.670277120084461e-07,-0.22390661442837395,0.8228299688240381,93,tdc_domestic_bank_only_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.730348,,
baseline_tdc_lp_inflation,tdc_domestic_bank_only_ru_flow,core_pce_inflation_qoq_ann,1,-3.7748988263365997e-07,8.734018470390005e-07,-2.089357502830101e-06,1.3343777375627809e-06,-0.43220641668370974,0.6655913961224125,93,tdc_domestic_bank_only_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.684904,,
baseline_tdc_lp_inflation,tdc_domestic_bank_only_ru_flow,core_pce_inflation_qoq_ann,2,4.494174930974682e-07,4.294576995766943e-07,-3.9231959807285254e-07,1.291154584267789e-06,1.0464767392468404,0.2953409788294554,92,tdc_domestic_bank_only_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.585924,,
baseline_tdc_lp_inflation,tdc_domestic_bank_only_ru_flow,core_pce_inflation_qoq_ann,4,6.216785008277439e-07,3.33940445574435e-07,-3.284477249814867e-08,1.2762017741536366e-06,1.8616448204060758,0.06265317119133984,90,tdc_domestic_bank_only_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.48984,,
baseline_tdc_lp_inflation,tdc_domestic_bank_only_ru_flow,core_pce_inflation_qoq_ann,8,1.4862114087957474e-06,5.696940353642685e-07,3.6961109948178107e-07,2.602811718109714e-06,2.6087887822898614,0.00908633077139731,86,tdc_domestic_bank_only_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.483472,,
baseline_tdc_lp_inflation,tdc_bank_only_extended_1990,headline_cpi_inflation_qoq_ann,0,-6.562565840842128e-07,1.6707814486446507e-06,-3.930988223427728e-06,2.6184750552593024e-06,-0.3927842175986408,0.694478862302943,144,tdc_bank_only_extended_1990,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.327231,,
baseline_tdc_lp_inflation,tdc_bank_only_extended_1990,headline_cpi_inflation_qoq_ann,1,-1.4284627293489818e-07,1.701883942456282e-06,-3.4785388001492107e-06,3.1928462542794146e-06,-0.08393420336802292,0.9331087451441382,144,tdc_bank_only_extended_1990,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.288977,,
baseline_tdc_lp_inflation,tdc_bank_only_extended_1990,headline_cpi_inflation_qoq_ann,2,2.0997208472806867e-06,9.798200389406468e-07,1.7927357095701909e-07,4.020168123604354e-06,2.1429658139578818,0.032115843526269394,143,tdc_bank_only_extended_1990,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.309158,,
baseline_tdc_lp_inflation,tdc_bank_only_extended_1990,headline_cpi_inflation_qoq_ann,4,1.0356061248873975e-06,7.869345176138428e-07,-5.067855296357343e-07,2.577997779410529e-06,1.3160003808545357,0.18817391483962975,141,tdc_bank_only_extended_1990,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.196692,,
