feature_id,coverage_share,abs_corr_treatment,abs_corr_outcome_max,screen_score
q__bogz1fr693061105q_nonmmmf_ts_reval__lag004,0.984326,0.114926,0.283252,0.39193697
d__dgs10_dgs10__lag064,0.805643,0.085221,0.400572,0.39137537
d__dgs7_dgs7__lag059,0.711599,0.116447,0.433235,0.39115348
m__ipmat_ipmat__lag006,1.0,0.186704,0.204425,0.39112921
q__bogz1fr693061105q_nonmmf_ts_reval__lag007,0.974922,0.160893,0.239999,0.3908378
q__bogz1fr693061105q_nonmmmf_ts_reval__lag007,0.974922,0.160893,0.239999,0.3908378
d__dgs7_dgs7__lag061,0.711599,0.113941,0.435264,0.39081348
d__dgs10_dgs10__lag049,0.805643,0.086313,0.39873,0.39077084
q__bogz1fa513061113q_pci_bills_tx__lag007,0.974922,0.182078,0.218563,0.39059312
d__dgs20_dgs20__lag090,0.802508,0.116672,0.369608,0.39024366
q__bogz1fl633061105q_mmf_tsy_raw__lag001,1.0,0.085901,0.304221,0.39012273
q__bogz1fl633061105q_money_market_funds_ts__lag001,1.0,0.085901,0.304221,0.39012273
d__dgs1_dgs1__lag059,0.805643,0.083011,0.401209,0.39010831
d__dgs7_dgs7__lag062,0.711599,0.113157,0.434742,0.38988431
m__ipman_ipman__lag007,0.673981,0.19634,0.382136,0.38988186
d__dgs7_dgs7__lag053,0.711599,0.118658,0.429229,0.38987565
d__dgs10_dgs10__lag009,0.805643,0.086967,0.396685,0.38965065
q__bogz1fa553061103q_closed_end_funds_ts_tx__lag008,0.971787,0.231582,0.169231,0.38950502
d__dgs1_dgs1__lag058,0.805643,0.082952,0.400246,0.38928418
d__dgs7_dgs7__lag052,0.711599,0.119012,0.427847,0.38914362
m__ipncongd_ipncongd__lag012,0.984326,0.125253,0.269967,0.38902553
d__dgs10_dgs10__lag050,0.805643,0.088066,0.394641,0.38888946
q__bogz1fa693061105q_nonmmf_ts_tx__lag001,0.99373,0.115149,0.276149,0.38884412
q__bogz1fa693061105q_nonmmmf_ts_tx__lag001,0.99373,0.115149,0.276149,0.38884412
d__dgs1_dgs1__lag060,0.805643,0.081826,0.400569,0.38863788
q__bogz1fa653061105q_mutual_funds_ts_tx__lag005,0.981191,0.15666,0.239227,0.38844026
d__dgs10_dgs10__lag062,0.805643,0.082323,0.399598,0.38825581
d__dgs10_dgs10__lag060,0.805643,0.081794,0.400053,0.38819681
m__uempmean_uempmean__lag006,0.978056,0.197676,0.199002,0.38797287
m__awotman_awotman__lag010,0.871473,0.106585,0.338506,0.38788444
d__dgs10_dgs10__lag061,0.805643,0.08098,0.399694,0.38725139
m__ipman_ipman__lag001,0.680251,0.238433,0.330632,0.38710672
d__dgs20_dgs20__lag089,0.805643,0.113249,0.366242,0.38629819
q__bogz1fr103061103q_nfcb_tsy_reval__lag005,0.981191,0.116008,0.277462,0.38606943
q__bogz1fa213061103q_state_local_gov_ts_tx__lag003,0.987461,0.192533,0.198439,0.38606898
m__ipncongd_ipncongd__lag011,0.984326,0.144749,0.247409,0.38601153
q__bogz1fl263061130q_row_gov_tsy__lag002,1.0,0.191027,0.194913,0.3859397
q__bogz1fa473061105q_credit_unions_ts_tx__lag003,0.987461,0.197857,0.192838,0.38579536
d__dgs7_dgs7__lag063,0.711599,0.109305,0.432804,0.38576412
d__dgs1_dgs1__lag061,0.805643,0.079934,0.398837,0.38571838
m__manemp_manemp__lag012,1.0,0.12696,0.258353,0.3853125
q__bogz1fr663061165q_brokers_dealers_long_ts_reval__lag007,0.974922,0.180945,0.213383,0.38443943
q__bogz1fr513061105q_pc_insurance_ts_reval__lag003,0.987461,0.164447,0.224786,0.38435213
m__umcsent_umcsent__lag008,0.915361,0.031816,0.387712,0.38401992
m__ipcongd_ipcongd__lag006,1.0,0.052814,0.331132,0.38394673
q__bogz1fr653061105q_mutual_funds_ts_reval__lag004,0.984326,0.11252,0.277486,0.38389325
d__dgs10_dgs10__lag051,0.805643,0.083475,0.392973,0.38384645
m__fedfunds_fed_funds__lag003,0.899687,0.05968,0.366883,0.38377323
q__bogz1fr663061165q_brokers_dealers_long_ts_reval__lag002,0.990596,0.140282,0.246648,0.38329107
d__dgs10_dgs10__lag063,0.805643,0.078245,0.397408,0.38320604
q__bogz1fa673061103q_abs_issuers_ts_tx__lag007,0.974922,0.255437,0.137573,0.38315399
q__fgdef_fgdef__lag003,0.984326,0.015605,0.373322,0.3828307
d__dgs7_dgs7__lag009,0.711599,0.109176,0.428116,0.38233656
q__bogz1fa633061105q_money_market_funds_ts_tx__lag003,0.987461,0.10193,0.285176,0.38225227
q__bogz1fl713061113q_cb_bills_raw__lag007,0.987461,0.070469,0.316437,0.38205427
q__bogz1fl713061113q_cb_bills__lag007,0.987461,0.070469,0.316437,0.38205427
m__manemp_manemp__lag011,1.0,0.126041,0.255922,0.38196296
d__dgs10_dgs10__lag053,0.805643,0.081395,0.392624,0.38188975
q__bogz1fl713061113q_cb_bills_raw__lag008,0.984326,0.048232,0.339736,0.38188649
q__bogz1fl713061113q_cb_bills__lag008,0.984326,0.048232,0.339736,0.38188649
q__bogz1fa263061110q_row_bills_tx__lag008,0.971787,0.188079,0.204684,0.38168181
d__dgs10_dgs10__lag059,0.805643,0.077797,0.395879,0.38161349
m__uempmean_uempmean__lag005,0.978056,0.156652,0.233011,0.38111283
d__dgs1_dgs1__lag090,0.802508,0.077785,0.397073,0.38107722
d__dgs1_dgs1__lag081,0.805643,0.079476,0.393396,0.38096596
d__dgs1_dgs1__lag083,0.805643,0.079068,0.393582,0.38078624
d__dgs1_dgs1__lag062,0.805643,0.076191,0.396429,0.38076282
m__ipncongd_ipncongd__lag009,0.987461,0.059059,0.32653,0.38075395
m__ipdcongd_ipdcongd__lag012,0.984326,0.045497,0.341303,0.38073719
q__bogz1fl763123005q_tga_usb__lag002,1.0,0.193415,0.187322,0.38073675
m__mcumfn_caputil_man__lag005,0.677116,0.201616,0.36041,0.3805566
q__rowcbaq027s_row_corpbonds_flow__lag004,0.984326,0.12341,0.263146,0.38049719
d__dgs1_dgs1__lag080,0.805643,0.079257,0.392794,0.38030429
d__dgs1_dgs1__lag063,0.805643,0.075183,0.396866,0.3803028
q__bogz1fr513061105q_pc_insurance_ts_reval__lag004,0.984326,0.151166,0.235135,0.38024673
m__tcu_tcu__lag001,0.742947,0.191176,0.320595,0.38021856
q__bogz1fa223061143q_state_local_db_retirement_ts_tx__lag004,0.984326,0.166838,0.219424,0.38020815
d__dgs1_dgs1__lag078,0.805643,0.077517,0.394414,0.38020774
d__dgs1_dgs1__lag064,0.805643,0.074866,0.396391,0.37966405
m__indpro_indpro__lag012,1.0,0.06213,0.317461,0.37959116
q__bogz1fr653061105q_mutual_funds_ts_reval__lag005,0.981191,0.107298,0.279506,0.37952863
m__ipman_ipman__lag005,0.677116,0.204777,0.355503,0.37937443
q__bogz1fl704135005q_usb_loan_l__lag006,0.990596,0.215777,0.166887,0.37906585
d__dgs1_dgs1__lag075,0.805643,0.075458,0.394993,0.37901501
d__dgs1_dgs1__lag074,0.805643,0.075581,0.394811,0.37896782
q__bogz1fl753061103q_usb_tsy_for__lag002,1.0,0.087497,0.291369,0.37886673
d__dgs1_dgs1__lag077,0.805643,0.075531,0.394555,0.37872103
q__bogz1fr383061105q_dom_nonfin_sector_tsy_reval__lag003,0.987461,0.19251,0.190633,0.37833872
m__usalolitoaastsam_oecd_leading_indicator_us__lag003,0.893417,0.199749,0.223676,0.3782954
q__bogz1fr383061105q_dom_nonfin_sector_tsy_reval__lag007,0.974922,0.164593,0.223396,0.37825907
q__bogz1fl263061130q_row_gov_tsy__lag003,1.0,0.199291,0.178939,0.37822975
q__fgdef_fgdef__lag004,0.981191,0.040393,0.344895,0.37804186
m__usalolitoaastsam_oecd_leading_indicator_us__lag011,0.884013,0.100415,0.327162,0.37798402
d__dgs1_dgs1__lag082,0.805643,0.076273,0.392723,0.37784317
q__bogz1fa383061105q_dom_nonfin_sector_tsy_tx__lag003,0.987461,0.15737,0.225263,0.37783466
q__bogz1fr653061105q_mutual_funds_ts_reval__lag007,0.974922,0.153337,0.234061,0.3776825
q__bogz1fl343061123q_fed_gov_dcg_retirement_ts__lag001,1.0,0.081046,0.296609,0.37765487
q__bogz1fl704141005q_usb_stloan_l__lag006,0.990596,0.216292,0.164948,0.37765399
q__bogz1fr213061103q_state_local_gov_ts_reval__lag002,0.990596,0.146164,0.234993,0.37757319
d__vixcls_vixcls__lag062,0.454545,0.35616,0.474467,0.37755761
d__dgs1_dgs1__lag065,0.805643,0.072555,0.395863,0.37737805
d__dgs1_dgs1__lag089,0.805643,0.074772,0.393557,0.37730572
d__mortgage30us_mortgage30us__lag008,0.689655,0.094311,0.452188,0.37689627
d__dgs1_dgs1__lag087,0.805643,0.075616,0.391935,0.376679
m__ipdcongd_ipdcongd__lag004,0.990596,0.088331,0.291735,0.37649098
d__dgs1_dgs1__lag085,0.805643,0.074173,0.393107,0.3764602
d__dgs1_dgs1__lag076,0.805643,0.074008,0.393114,0.3763335
d__dgs20_dgs20__lag087,0.805643,0.106882,0.360161,0.37626979
d__dgs10_dgs10__lag052,0.805643,0.077566,0.388816,0.37573712
d__dgs1_dgs1__lag079,0.805643,0.074742,0.391475,0.37560462
d__mortgage30us_mortgage30us__lag010,0.689655,0.091883,0.452369,0.37534649
m__baaffm_baaff__lag003,0.899687,0.095284,0.321483,0.37495912
d__mortgage30us_mortgage30us__lag011,0.689655,0.091578,0.451951,0.3748479
d__dgs1_dgs1__lag088,0.805643,0.073477,0.391483,0.3745915
d__dgs1_dgs1__lag086,0.805643,0.07388,0.390942,0.37448101
d__dgs1_dgs1__lag084,0.805643,0.072964,0.391599,0.37427255
q__bogz1fr383061105q_dom_nonfin_sector_tsy_reval__lag002,0.990596,0.148159,0.229642,0.37424739
d__mortgage30us_mortgage30us__lag007,0.689655,0.094007,0.448243,0.37396538
q__bogz1fr343061113q_fed_gov_dcf_retirement_ts_reval__lag004,0.984326,0.099132,0.280652,0.37383122
m__usgood_usgood__lag012,1.0,0.094991,0.278803,0.37379396
m__uspriv_uspriv__lag009,1.0,0.143138,0.230374,0.3735116
q__bogz1fa573061133q_private_dc_pension_ts_tx__lag002,0.990596,0.087266,0.289615,0.37333679
d__dgs1_dgs1__lag071,0.805643,0.069413,0.393966,0.37331759
d__dgs1_dgs1__lag073,0.805643,0.069167,0.394109,0.37323546
d__dgs1_dgs1__lag069,0.805643,0.07091,0.392343,0.37321612
q__bogz1fl763123005q_tga_usb__lag003,1.0,0.202278,0.170629,0.37290655
d__mortgage30us_mortgage30us__lag013,0.689655,0.090784,0.449789,0.37280955
d__dgs1_dgs1__lag070,0.805643,0.070599,0.392147,0.37280803
d__mortgage30us_mortgage30us__lag012,0.689655,0.089869,0.450346,0.37256231
d__dgs1_dgs1__lag066,0.805643,0.069031,0.393376,0.37253462
q__bogz1fr733061103q_holding_companies_ts_reval__lag002,0.990596,0.142742,0.232925,0.37213367
d__dgs20_dgs20__lag088,0.805643,0.10321,0.358441,0.37192617
d__mortgage30us_mortgage30us__lag009,0.689655,0.089395,0.449607,0.37172521
d__dgs1_dgs1__lag072,0.805643,0.068015,0.393359,0.37170223
d__mortgage30us_mortgage30us__lag014,0.689655,0.08926,0.44946,0.3715307
q__bogz1fl713123030q_tga__lag003,1.0,0.03651,0.3346,0.37110958
q__bogz1fl713123030q_tga_z1__lag003,1.0,0.03651,0.3346,0.37110958
d__dgs1_dgs1__lag068,0.805643,0.068851,0.39176,0.371088
m__manemp_manemp__lag010,1.0,0.117535,0.25355,0.37108492
q__bogz1fl263061130q_row_gov_tsy__lag001,1.0,0.164723,0.206057,0.37078054
q__bogz1fr743061103q_usb_tsy_dom_reval__lag005,0.981191,0.089584,0.287887,0.37037129
d__dgs1_dgs1__lag067,0.805643,0.0681,0.391566,0.37032664
d__mortgage30us_mortgage30us__lag017,0.689655,0.089115,0.446643,0.36948809
q__bogz1fr263061130q_row_gov_tsy_reval__lag002,0.990596,0.13568,0.237221,0.36939387
m__uempmean_uempmean__lag007,0.974922,0.217548,0.161269,0.36931663
q__bogz1fl263061130q_row_gov_tsy__lag004,0.996865,0.210439,0.159857,0.36913433
q__bogz1fr223061143q_state_local_db_retirement_ts_reval__lag007,0.974922,0.15232,0.226017,0.3688488
d__mortgage30us_mortgage30us__lag018,0.689655,0.088591,0.445282,0.36818876
d__mortgage30us_mortgage30us__lag005,0.689655,0.091202,0.442492,0.36806502
d__vixcls_vixcls__lag061,0.454545,0.347486,0.461682,0.36780396
d__vixcls_vixcls__lag060,0.454545,0.349018,0.459409,0.36746667
q__rowgseq027s_row_agency_flow__lag003,0.987461,0.043553,0.32821,0.36710211
q__fgdef_fgdef__lag007,0.971787,0.132821,0.244555,0.36672829
q__bogz1fl673061103q_abs_issuers_ts__lag002,1.0,0.229298,0.137233,0.36653099
q__bogz1fr153061105q_hhnp_tsy_reval__lag007,0.974922,0.1609,0.214976,0.36644928
d__mortgage30us_mortgage30us__lag019,0.689655,0.087204,0.444126,0.36643432
q__bogz1fl543061175q_life_insurance_ts__lag001,1.0,0.086527,0.279907,0.36643411
d__dgs2_dgs2__lag025,0.626959,0.133037,0.451381,0.36640621
q__bogz1fl543061175q_life_insurance_ts__lag002,1.0,0.105154,0.261234,0.36638766
d__mortgage30us_mortgage30us__lag006,0.689655,0.089196,0.441754,0.36617271
d__wtregen_tga__lag070,0.504702,0.241693,0.483669,0.36609153
d__wtregen_tga_fed__lag070,0.504702,0.241693,0.483669,0.36609153
q__ncbtsaq027s_nfcb_tsy_tx__lag001,0.99373,0.185951,0.182322,0.36596337
d__dgs2_dgs2__lag002,0.626959,0.134222,0.448988,0.36564889
d__mortgage30us_mortgage30us__lag015,0.689655,0.082443,0.447628,0.36556616
q__bogz1fa263061145q_row_priv_tsy_tx__lag003,0.987461,0.167538,0.202632,0.36552778
m__usgood_usgood__lag011,1.0,0.089215,0.276283,0.36549854
q__bogz1fa663061165q_brokers_dealers_long_ts_tx__lag005,0.981191,0.168928,0.203471,0.3653949
q__bogz1fr223061143q_state_local_db_retirement_ts_reval__lag004,0.984326,0.091327,0.279737,0.36524738
m__awotman_awotman__lag004,0.877743,0.140834,0.275076,0.36506238
d__mortgage30us_mortgage30us__lag004,0.689655,0.088578,0.440622,0.36496533
m__uempmean_uempmean__lag004,0.978056,0.130869,0.242077,0.36476238
d__dgs2_dgs2__lag029,0.626959,0.131306,0.449785,0.36432049
m__ipmine_ipmine__lag007,1.0,0.160287,0.20378,0.36406672
d__mortgage30us_mortgage30us__lag028,0.689655,0.091166,0.436693,0.36404112
d__dgs2_dgs2__lag027,0.626959,0.131446,0.44919,0.36403514
d__dgs2_dgs2__lag003,0.626959,0.133503,0.447069,0.36399472
q__bogz1fl753061103q_usb_tsy_for__lag005,0.99373,0.061598,0.304545,0.36384759
d__dgs2_dgs2__lag026,0.626959,0.130603,0.449402,0.36363933
q__fbtsatq027s_dom_fin_sector_tsy_tx__lag005,0.981191,0.121498,0.249005,0.36353463
d__dgs2_dgs2__lag028,0.626959,0.131159,0.448581,0.36347313
d__wtregen_tga__lag016,0.504702,0.272131,0.447844,0.36337317
m__fedfunds_fed_funds__lag012,0.890282,0.136521,0.27154,0.36328907
m__uempmean_uempmean__lag001,0.981191,0.058244,0.31186,0.3631424
d__wtregen_tga__lag071,0.504702,0.238689,0.480746,0.3631003
d__wtregen_tga_fed__lag071,0.504702,0.238689,0.480746,0.3631003
m__umcsent_umcsent__lag010,0.912226,0.036664,0.361212,0.36295286
d__wtregen_tga_fed__lag016,0.504702,0.272654,0.446101,0.36275737
d__mortgage30us_mortgage30us__lag020,0.689655,0.085598,0.440392,0.36275238
d__dgs2_dgs2__lag021,0.626959,0.126639,0.451934,0.36274149
q__bogz1fr573061133q_private_dc_pension_ts_reval__lag004,0.984326,0.094702,0.273671,0.36259837
d__dgs2_dgs2__lag001,0.626959,0.132616,0.445354,0.36236366
d__dgs2_dgs2__lag024,0.626959,0.129151,0.448294,0.36203419
d__mortgage30us_mortgage30us__lag003,0.689655,0.085505,0.439274,0.36191651
d__mortgage30us_mortgage30us__lag001,0.689655,0.087825,0.436862,0.36185282
d__dgs20_dgs20__lag086,0.805643,0.095119,0.353801,0.36166872
d__dgs2_dgs2__lag018,0.626959,0.125652,0.451199,0.36166196
q__bogz1fr593061105q_pension_ts_reval__lag007,0.974922,0.148782,0.222084,0.36156495
m__payems_nonfarm_payrolls__lag009,1.0,0.135934,0.225629,0.36156272
d__dgs2_dgs2__lag011,0.626959,0.127455,0.449124,0.36149208
m__indpro_indpro__lag011,1.0,0.052881,0.308547,0.36142756
q__bogz1fa733061103q_holding_companies_ts_tx__lag003,0.987461,0.208534,0.157406,0.36135136
m__mcumfn_caputil_man__lag006,0.677116,0.188247,0.345405,0.36134418
d__wtregen_tga__lag080,0.504702,0.223132,0.492745,0.36130464
d__wtregen_tga_fed__lag080,0.504702,0.223132,0.492745,0.36130464
q__bogz1fr593061105q_pension_ts_reval__lag004,0.984326,0.086938,0.27994,0.36112757
d__mortgage30us_mortgage30us__lag016,0.689655,0.080729,0.442547,0.36088004
d__wtregen_tga__lag013,0.504702,0.275303,0.439423,0.36072407
q__bogz1lm653061113q_mf_bills_raw__lag008,0.984326,0.034613,0.331804,0.36067363
q__bogz1lm653061113q_mutf_bills__lag008,0.984326,0.034613,0.331804,0.36067363
d__dgs2_dgs2__lag008,0.626959,0.125925,0.4493,0.36064287
d__dgs2_dgs2__lag016,0.626959,0.124409,0.450639,0.3605314
d__wtregen_tga__lag087,0.501567,0.228777,0.489816,0.36042281
d__wtregen_tga_fed__lag087,0.501567,0.228777,0.489816,0.36042281
q__bogz1fr213061103q_state_local_gov_ts_reval__lag004,0.984326,0.102576,0.263478,0.36031574
d__dgs2_dgs2__lag020,0.626959,0.125309,0.449236,0.36021641
q__rowmslq027s_row_muni_flow__lag008,0.971787,0.181895,0.188707,0.36014563
q__bogz1fl543061175q_life_insurance_ts__lag003,1.0,0.125336,0.234806,0.36014273
d__wtregen_tga_fed__lag013,0.504702,0.275834,0.437676,0.36011012
d__wtregen_tga__lag079,0.504702,0.224669,0.488696,0.36003655
d__wtregen_tga_fed__lag079,0.504702,0.224669,0.488696,0.36003655
q__bogz1fr153061105q_hhnp_tsy_reval__lag003,0.987461,0.185454,0.179076,0.35995909
q__netfi_netfi__lag004,0.981191,0.09101,0.275596,0.35971124
d__dgs20_dgs20__lag084,0.805643,0.092606,0.353862,0.35969342
d__wtregen_tga__lag017,0.504702,0.268689,0.443905,0.35964761
m__usgood_usgood__lag010,1.0,0.080462,0.279101,0.35956343
d__dgs2_dgs2__lag015,0.626959,0.124914,0.448307,0.35938632
d__dgs2_dgs2__lag007,0.626959,0.12566,0.447472,0.35933043
d__dgs2_dgs2__lag023,0.626959,0.126615,0.446326,0.3592104
d__wtregen_tga__lag023,0.504702,0.263698,0.447864,0.35912691
q__bogz1fr563061103q_etfs_ts_reval__lag003,0.987461,0.153668,0.209998,0.35910601
d__wtregen_tga_fed__lag017,0.504702,0.269219,0.44219,0.35904959
d__dgs2_dgs2__lag004,0.626959,0.127174,0.445422,0.35899446
d__dgs2_dgs2__lag019,0.626959,0.123532,0.448826,0.35884545
q__rowgseq027s_row_agency_flow__lag004,0.984326,0.054734,0.309815,0.3588355
d__dgs2_dgs2__lag017,0.626959,0.122736,0.449472,0.35875136
q__bogz1fa763061100q_usb_tsy_oth_tx__lag003,0.987461,0.044155,0.31901,0.3586114
d__mortgage30us_mortgage30us__lag027,0.689655,0.085547,0.434414,0.35859363
m__usgood_usgood__lag004,1.0,0.024336,0.334241,0.35857672
d__wtregen_tga_fed__lag023,0.504702,0.264248,0.446177,0.35855308
d__mortgage30us_mortgage30us__lag033,0.689655,0.086248,0.433537,0.35847237
m__umcsent_umcsent__lag011,0.912226,0.058559,0.334189,0.35827517
d__wtregen_tga__lag019,0.504702,0.265168,0.444705,0.35827433
q__bogz1lm653061113q_mf_bills_raw__lag007,0.987461,0.033426,0.329381,0.35825846
q__bogz1lm653061113q_mutf_bills__lag007,0.987461,0.033426,0.329381,0.35825846
d__dgs2_dgs2__lag030,0.626959,0.125472,0.445834,0.35818578
d__dgs2_dgs2__lag022,0.626959,0.123833,0.447415,0.35814923
q__bogz1fa223061143q_state_local_db_retirement_ts_tx__lag003,0.987461,0.218091,0.14457,0.35811312
d__dgs2_dgs2__lag010,0.626959,0.122719,0.448471,0.35811298
d__dgs2_dgs2__lag006,0.626959,0.124649,0.446406,0.35802826
d__dgs20_dgs20__lag085,0.805643,0.091571,0.352664,0.35789458
d__mortgage30us_mortgage30us__lag021,0.689655,0.085043,0.433897,0.35788971
d__wtregen_tga_fed__lag019,0.504702,0.265705,0.442992,0.35768118
d__dgs2_dgs2__lag014,0.626959,0.123678,0.446669,0.35758426
d__wtregen_tga__lag082,0.504702,0.217883,0.490618,0.35758234
d__wtregen_tga_fed__lag082,0.504702,0.217883,0.490618,0.35758234
q__bogz1fr213061103q_state_local_gov_ts_reval__lag007,0.974922,0.155941,0.210828,0.35757059
d__dgs2_dgs2__lag005,0.626959,0.125262,0.444901,0.35746881
d__mortgage30us_mortgage30us__lag025,0.689655,0.084776,0.433224,0.3572416
m__awotman_awotman__lag001,0.880878,0.173268,0.232281,0.35723858
d__wtregen_tga__lag006,0.504702,0.285286,0.422362,0.35715149
d__mortgage30us_mortgage30us__lag030,0.689655,0.083496,0.434302,0.35710195
d__wtregen_tga__lag015,0.504702,0.270682,0.436767,0.35705121
q__bogz1fl753061103q_usb_tsy_for__lag004,0.996865,0.050009,0.308152,0.35703889
q__bogz1fr513061105q_pc_insurance_ts_reval__lag002,0.990596,0.148553,0.211811,0.35697419
d__dgs20_dgs20__lag083,0.805643,0.090207,0.352879,0.35696892
d__mortgage30us_mortgage30us__lag024,0.689655,0.084372,0.433087,0.35686857
d__mortgage30us_mortgage30us__lag032,0.689655,0.084451,0.432752,0.35669227
d__wtregen_tga_fed__lag006,0.504702,0.285919,0.420793,0.35667876
d__dgs2_dgs2__lag009,0.626959,0.121362,0.447491,0.35664784
d__mortgage30us_mortgage30us__lag002,0.689655,0.081374,0.435724,0.35661892
d__dgs2_dgs2__lag013,0.626959,0.122766,0.445998,0.35659232
d__wtregen_tga__lag077,0.504702,0.225271,0.481131,0.35652233
d__wtregen_tga_fed__lag077,0.504702,0.225271,0.481131,0.35652233
d__mortgage30us_mortgage30us__lag029,0.689655,0.08218,0.434774,0.35651993
d__mortgage30us_mortgage30us__lag034,0.689655,0.085936,0.430968,0.35648545
d__wtregen_tga_fed__lag015,0.504702,0.271208,0.435009,0.35642957
d__wtregen_tga__lag072,0.504702,0.233838,0.472369,0.35642424
d__wtregen_tga_fed__lag072,0.504702,0.233838,0.472369,0.35642424
d__wtregen_tga__lag014,0.504702,0.269617,0.436553,0.35640597
d__mortgage30us_mortgage30us__lag026,0.689655,0.084096,0.432593,0.35633721
d__wtregen_tga__lag081,0.504702,0.218606,0.487228,0.35623561
d__wtregen_tga_fed__lag081,0.504702,0.218606,0.487228,0.35623561
d__mortgage30us_mortgage30us__lag035,0.689655,0.08619,0.430255,0.35616925
m__usgood_usgood__lag005,1.0,0.025835,0.330256,0.35609127
d__wtregen_tga__lag020,0.504702,0.264098,0.441325,0.35602822
d__dgs2_dgs2__lag012,0.626959,0.12186,0.445855,0.35593368
d__wtregen_tga__lag083,0.504702,0.21657,0.488449,0.35582433
d__wtregen_tga_fed__lag083,0.504702,0.21657,0.488449,0.35582433
d__wtregen_tga_fed__lag014,0.504702,0.270152,0.434813,0.35579707
d__wtregen_tga__lag089,0.501567,0.222822,0.486156,0.35560041
d__wtregen_tga_fed__lag089,0.501567,0.222822,0.486156,0.35560041
m__umcsent_umcsent__lag003,0.918495,0.083905,0.303247,0.35559769
d__wtregen_tga__lag088,0.501567,0.223106,0.485834,0.35558094
d__wtregen_tga_fed__lag088,0.501567,0.223106,0.485834,0.35558094
d__wtregen_tga__lag086,0.501567,0.222975,0.485961,0.35557902
d__wtregen_tga_fed__lag086,0.501567,0.222975,0.485961,0.35557902
d__wtregen_tga__lag005,0.504702,0.284555,0.419874,0.35552711
d__wtregen_tga_fed__lag020,0.504702,0.26464,0.439628,0.3554455
d__wtregen_tga__lag007,0.504702,0.281473,0.422527,0.35531038
d__wtregen_tga__lag069,0.504702,0.232258,0.471686,0.35528228
d__wtregen_tga_fed__lag069,0.504702,0.232258,0.471686,0.35528228
q__bogz1fr693061105q_nonmmf_ts_reval__lag005,0.981191,0.092645,0.269438,0.35527233
q__bogz1fr693061105q_nonmmmf_ts_reval__lag005,0.981191,0.092645,0.269438,0.35527233
d__wtregen_tga_fed__lag005,0.504702,0.285196,0.418317,0.35506453
d__wtregen_tga__lag078,0.504702,0.224175,0.479209,0.35499956
d__wtregen_tga_fed__lag078,0.504702,0.224175,0.479209,0.35499956
d__wtregen_tga__lag012,0.504702,0.271316,0.432038,0.3549843
d__wtregen_tga__lag090,0.501567,0.222749,0.484997,0.35498214
d__wtregen_tga_fed__lag090,0.501567,0.222749,0.484997,0.35498214
d__wtregen_tga__lag024,0.504702,0.258512,0.444763,0.35494444
d__vixcls_vixcls__lag059,0.454545,0.349392,0.431254,0.35483904
d__wtregen_tga_fed__lag007,0.504702,0.282106,0.420951,0.35483467
d__vixcls_vixcls__lag063,0.454545,0.338862,0.44176,0.35482825
d__wtregen_tga__lag022,0.504702,0.262749,0.440228,0.35479378
d__mortgage30us_mortgage30us__lag031,0.689655,0.082617,0.431748,0.35473482
m__ipdcongd_ipdcongd__lag011,0.984326,0.020977,0.339363,0.35469209
d__dgs2_dgs2__lag033,0.623824,0.123658,0.444887,0.35467231
d__dgs20_dgs20__lag039,0.805643,0.083312,0.356815,0.35458498
q__bogz1fr573061105q_private_pension_ts_reval__lag004,0.984326,0.083442,0.276774,0.35456996
d__dgs2_dgs2__lag031,0.623824,0.123948,0.444309,0.35449279
d__wtregen_tga__lag018,0.504702,0.261742,0.440572,0.35445947
d__dgs2_dgs2__lag034,0.623824,0.122672,0.445516,0.35444944
d__wtregen_tga_fed__lag012,0.504702,0.271868,0.430333,0.35440255
d__wtregen_tga_fed__lag024,0.504702,0.259076,0.443099,0.35438885
q__bogz1fa213061103q_state_local_gov_ts_tx__lag008,0.971787,0.115928,0.248636,0.3542784
d__wtregen_tga_fed__lag022,0.504702,0.263293,0.438517,0.3542051
d__dgs2_dgs2__lag032,0.623824,0.123659,0.444099,0.35418127
m__ipncongd_ipncongd__lag001,0.99373,0.129549,0.226693,0.35400859
d__wtregen_tga_fed__lag018,0.504702,0.262285,0.438866,0.35387227
d__dgs20_dgs20__lag042,0.805643,0.081167,0.358038,0.35384236
m__manemp_manemp__lag005,1.0,0.031774,0.322028,0.35380185
d__mortgage30us_mortgage30us__lag036,0.689655,0.082227,0.430756,0.35378148
m__ipmat_ipmat__lag001,1.0,0.183822,0.169925,0.35374683
d__mortgage30us_mortgage30us__lag022,0.689655,0.080926,0.431883,0.35366123
q__bogz1fr103061103q_nfcb_tsy_reval__lag002,0.990596,0.140658,0.216249,0.35354998
d__wtregen_tga__lag011,0.504702,0.273637,0.426664,0.3534435
d__wtregen_tga__lag084,0.501567,0.216686,0.487983,0.35343903
d__wtregen_tga_fed__lag084,0.501567,0.216686,0.487983,0.35343903
q__bogz1fr573061105q_private_pension_ts_reval__lag007,0.974922,0.14587,0.216238,0.35302734
d__wtregen_tga__lag004,0.504702,0.282795,0.416645,0.35300863
m__awhman_awhman__lag011,1.0,0.135789,0.217184,0.35297251
q__bogz1fa383061105q_dom_nonfin_sector_tsy_tx__lag002,0.990596,0.128139,0.228133,0.35292078
q__bogz1fr793061105q_dom_fin_sector_tsy_reval__lag007,0.974922,0.145077,0.21691,0.35290926
