feature_id,coverage_share,abs_corr_treatment,abs_corr_outcome_max,screen_score
m__ipman_ipman__lag001,0.680251,0.318743,0.126342,0.30276955
d__dexszus_dexszus__lag084,0.69279,0.175206,0.261816,0.30276444
d__dgs3mo_dgs3mo__lag010,0.561129,0.387032,0.152494,0.30274392
d__dgs30_dgs30__lag012,0.617555,0.340315,0.149881,0.30272287
m__ipmat_ipmat__lag007,1.0,0.084695,0.217866,0.3025614
d__dgs6mo_dgs6mo__lag018,0.561129,0.407126,0.131977,0.30250604
m__ipmat_ipmat__lag008,1.0,0.118416,0.184037,0.30245321
q__bogz1fr513061105q_pc_insurance_ts_reval__lag004,0.984326,0.235126,0.072111,0.30242092
d__dexszus_dexszus__lag080,0.69279,0.168169,0.268352,0.30241726
q__bogz1fl712051000q_fed_rrp__lag002,1.0,0.163406,0.138916,0.30232168
d__dexszus_dexszus__lag082,0.69279,0.172627,0.263655,0.30225123
m__civpart_civpart__lag010,0.971787,0.129022,0.181732,0.30198667
d__dgs30_dgs30__lag036,0.617555,0.349899,0.138998,0.30192105
d__dgs30_dgs30__lag018,0.617555,0.346333,0.142514,0.30188996
d__dgs30_dgs30__lag037,0.617555,0.351812,0.136964,0.30184595
d__dexszus_dexszus__lag079,0.69279,0.167671,0.267811,0.30169731
d__dgs6mo_dgs6mo__lag029,0.561129,0.402167,0.135412,0.30165107
d__dgs30_dgs30__lag041,0.617555,0.348915,0.139463,0.30160043
q__bogz1fr223061143q_state_local_db_retirement_ts_reval__lag004,0.984326,0.279582,0.026768,0.30154826
d__dgs30_dgs30__lag028,0.617555,0.336243,0.151973,0.3014997
d__dexszus_dexszus__lag077,0.69279,0.167521,0.267603,0.30144994
d__dexszus_dexszus__lag081,0.69279,0.170887,0.26401,0.30129203
d__dexchus_dexchus__lag020,0.567398,0.226239,0.304689,0.30124762
d__dexchus_dexchus__lag021,0.567398,0.226066,0.304857,0.30124436
d__dexszus_dexszus__lag083,0.69279,0.173993,0.260642,0.30111092
q__bogz1fr793061105q_dom_fin_sector_tsy_reval__lag004,0.984326,0.301144,0.004595,0.30094693
d__dgs30_dgs30__lag010,0.617555,0.34007,0.147041,0.3008178
q__ncbtsaq027s_nfcb_tsy_tx__lag001,0.99373,0.18293,0.119785,0.30081688
d__dexszus_dexszus__lag086,0.69279,0.169361,0.26473,0.30073385
q__bogz1fr263061105q_row_bills_reval__lag004,0.984326,0.303494,0.001578,0.30029049
q__bogz1fr263061105q_row_tsy_reval__lag004,0.984326,0.303494,0.001578,0.30029049
d__dgs6mo_dgs6mo__lag017,0.561129,0.405464,0.129318,0.30008161
d__dexchus_dexchus__lag016,0.567398,0.228159,0.30055,0.29998879
d__dgs30_dgs30__lag042,0.617555,0.352601,0.133132,0.29996621
d__dgs6mo_dgs6mo__lag030,0.561129,0.401067,0.133479,0.29994894
m__civpart_civpart__lag012,0.971787,0.120118,0.188404,0.29981752
d__dgs30_dgs30__lag031,0.617555,0.343031,0.142139,0.29961905
m__awotman_awotman__lag010,0.871473,0.227181,0.116608,0.29960272
q__bogz1lm343061113q_fed_gov_dcf_retirement_ts__lag001,1.0,0.209165,0.09027,0.29943458
q__bogz1lm343061113q_fed_gov_dc_retirement_ts__lag001,1.0,0.209165,0.09027,0.29943458
q__bogz1lm343061113q_fed_ret_tsy_dc__lag001,1.0,0.209165,0.09027,0.29943458
q__ncbtsaq027s_nfcb_tsy_tx__lag004,0.984326,0.215302,0.088827,0.29936252
d__dgs3mo_dgs3mo__lag019,0.561129,0.389658,0.143807,0.29934218
q__bogz1fl712151003q_fed_repo__lag001,1.0,0.239237,0.0601,0.29933717
d__dgs30_dgs30__lag009,0.617555,0.334301,0.15019,0.29919955
q__bogz1fr753061103q_usb_tsy_for_reval__lag003,0.987461,0.27525,0.027734,0.29918468
d__dgs3mo_dgs3mo__lag020,0.561129,0.389856,0.143206,0.29911659
d__dgs30_dgs30__lag040,0.617555,0.351277,0.133007,0.29907216
m__indpro_indpro__lag011,1.0,0.179451,0.119609,0.29905941
q__bogz1fa383061105q_dom_nonfin_sector_tsy_tx__lag001,0.99373,0.272631,0.028244,0.29898835
d__dgs3mo_dgs3mo__lag009,0.561129,0.385224,0.147135,0.29872197
d__dgs30_dgs30__lag030,0.617555,0.342853,0.140668,0.29860049
d__dgs30_dgs30__lag008,0.617555,0.338026,0.145331,0.29850001
q__bogz1fr213061103q_state_local_gov_ts_reval__lag004,0.984326,0.263263,0.039947,0.29845789
d__dgs30_dgs30__lag001,0.617555,0.333363,0.14966,0.29829271
d__dexchus_dexchus__lag015,0.567398,0.227672,0.297741,0.29811806
d__dgs3mo_dgs3mo__lag025,0.561129,0.388803,0.142443,0.29809684
d__dexszus_dexszus__lag076,0.69279,0.160887,0.269044,0.29785175
d__dgs3mo_dgs3mo__lag026,0.561129,0.386302,0.144215,0.29768844
d__dgs30_dgs30__lag039,0.617555,0.352022,0.129931,0.29763215
q__bogz1fr653061105q_mutual_funds_ts_reval__lag007,0.974922,0.233396,0.071848,0.29758853
m__fedfunds_fed_funds__lag010,0.890282,0.22958,0.104575,0.29749309
d__dgs3mo_dgs3mo__lag021,0.561129,0.389916,0.140078,0.29739444
d__wtregen_tga_fed__lag077,0.504702,0.481184,0.108036,0.29738039
d__dexszus_dexszus__lag087,0.69279,0.169965,0.259258,0.29736114
d__dgs6mo_dgs6mo__lag031,0.557994,0.399953,0.132874,0.29731394
d__dgs6mo_dgs6mo__lag033,0.557994,0.398486,0.134112,0.29718612
d__wtregen_tga__lag077,0.504702,0.481184,0.107448,0.29708362
d__dgs6mo_dgs6mo__lag032,0.557994,0.39985,0.132528,0.29706313
d__dgs3mo_dgs3mo__lag018,0.561129,0.389672,0.139701,0.2970464
m__awhman_awhman__lag004,1.0,0.012305,0.28469,0.29699481
d__dgs3mo_dgs3mo__lag023,0.561129,0.387972,0.141266,0.29697034
d__dgs6mo_dgs6mo__lag034,0.557994,0.398017,0.134173,0.29695856
d__dgs30_dgs30__lag007,0.617555,0.335101,0.14572,0.29693359
d__dgs6mo_dgs6mo__lag035,0.557994,0.396488,0.135596,0.29689949
d__dgs30_dgs30__lag017,0.617555,0.340421,0.140298,0.29687048
d__dgs30_dgs30__lag029,0.617555,0.34153,0.139106,0.29681888
d__wtregen_tga_fed__lag080,0.504702,0.492759,0.09529,0.29678969
d__dgs3mo_dgs3mo__lag022,0.561129,0.387553,0.141313,0.29676196
d__dgs3mo_dgs3mo__lag024,0.561129,0.388172,0.140567,0.29669068
d__wtregen_tga_fed__lag082,0.504702,0.490625,0.097202,0.29667802
d__dgs3mo_dgs3mo__lag027,0.561129,0.386117,0.142557,0.29665414
d__wtregen_tga__lag080,0.504702,0.492759,0.094663,0.29647343
d__wtregen_tga__lag082,0.504702,0.490625,0.096576,0.29636178
q__bogz1fr343061105q_fed_gov_retirement_ts_reval__lag003,0.987461,0.252527,0.047389,0.29615453
q__bogz1fr743061103q_usb_tsy_dom_reval__lag004,0.984326,0.298628,0.002189,0.29610276
d__dgs3mo_dgs3mo__lag017,0.561129,0.389897,0.137627,0.29600903
d__dgs30_dgs30__lag005,0.617555,0.336703,0.142555,0.29596845
q__bogz1fa573061133q_private_dc_pension_ts_tx__lag002,0.990596,0.284192,0.014578,0.29595954
q__fbtsatq027s_dom_fin_sector_tsy_tx__lag008,0.971787,0.120677,0.183871,0.29595592
q__bogz1fl263061130q_row_gov_tsy__lag007,0.987461,0.130053,0.169353,0.29565172
d__dgs6mo_dgs6mo__lag036,0.557994,0.396529,0.132633,0.29526911
d__dgs6mo_dgs6mo__lag037,0.557994,0.39759,0.131401,0.29517369
d__dgs30_dgs30__lag006,0.617555,0.335449,0.142471,0.29514186
d__dexszus_dexszus__lag088,0.689655,0.170103,0.257811,0.29511309
m__civpart_civpart__lag006,0.978056,0.19482,0.1068,0.29500108
d__dexszus_dexszus__lag090,0.689655,0.170421,0.257241,0.29493935
d__dgs3mo_dgs3mo__lag028,0.561129,0.386248,0.139285,0.29489154
d__dgs6mo_dgs6mo__lag038,0.557994,0.397843,0.130639,0.29488978
d__dgs6mo_dgs6mo__lag039,0.557994,0.397557,0.130906,0.29487891
m__ipmat_ipmat__lag009,1.0,0.113378,0.181465,0.29484284
d__wtregen_tga_fed__lag084,0.501567,0.487988,0.099721,0.29477561
q__bogz1fr473061105q_credit_unions_ts_reval__lag007,0.974922,0.212822,0.089415,0.29465733
d__dexchus_dexchus__lag006,0.567398,0.224086,0.295122,0.29459797
q__bogz1fa653061105q_mutual_funds_ts_tx__lag005,0.981191,0.238231,0.061992,0.2945764
d__wtregen_tga_fed__lag083,0.504702,0.488455,0.095066,0.29450438
d__wtregen_tga__lag084,0.501567,0.487988,0.099095,0.2944614
d__dexszus_dexszus__lag075,0.69279,0.156684,0.268235,0.29437938
d__wtregen_tga__lag083,0.504702,0.488455,0.094431,0.29418411
d__wtregen_tga_fed__lag076,0.504702,0.473284,0.10952,0.2941428
d__dgs6mo_dgs6mo__lag042,0.557994,0.395413,0.131695,0.29412302
d__dexchus_dexchus__lag014,0.567398,0.223119,0.295233,0.29411155
d__dexchus_dexchus__lag008,0.567398,0.223814,0.29447,0.29407317
q__bopbca_bopbca__lag003,0.821317,0.159866,0.198037,0.2939516
d__wtregen_tga__lag076,0.504702,0.473284,0.108936,0.29384788
d__wtregen_tga_fed__lag079,0.504702,0.488727,0.093406,0.29380386
d__dgs3mo_dgs3mo__lag029,0.561129,0.385957,0.137407,0.29367426
d__dgs6mo_dgs6mo__lag041,0.557994,0.395728,0.130563,0.29366701
q__bogz1fr733061103q_holding_companies_ts_reval__lag004,0.984326,0.272164,0.026035,0.29352415
d__wtregen_tga__lag079,0.504702,0.488727,0.092777,0.29348632
q__bogz1fr733061103q_holding_companies_ts_reval__lag007,0.974922,0.183069,0.117966,0.29348555
q__bogz1fr343061165q_fed_gov_db_retirement_ts_reval__lag005,0.981191,0.200066,0.09903,0.29347082
d__dgs30_dgs30__lag004,0.617555,0.334217,0.140978,0.29345905
d__dgs6mo_dgs6mo__lag057,0.557994,0.387222,0.13859,0.2933999
d__dgs30_dgs30__lag003,0.617555,0.334841,0.140212,0.29337141
d__wtregen_tga_fed__lag081,0.504702,0.487245,0.094008,0.29335958
d__wtregen_tga_fed__lag073,0.504702,0.471723,0.109522,0.29335573
m__civpart_civpart__lag005,0.978056,0.183789,0.116051,0.29326064
d__dexchus_dexchus__lag007,0.567398,0.222253,0.294423,0.29316097
d__dgs6mo_dgs6mo__lag040,0.557994,0.396086,0.129241,0.29312934
d__dgs6mo_dgs6mo__lag060,0.557994,0.385989,0.139219,0.29306241
d__wtregen_tga__lag073,0.504702,0.471723,0.108931,0.29305716
d__dgs6mo_dgs6mo__lag055,0.557994,0.38682,0.138354,0.29304415
d__wtregen_tga__lag081,0.504702,0.487245,0.093373,0.29303928
d__wtregen_tga_fed__lag071,0.504702,0.480786,0.099725,0.29298522
d__dgs6mo_dgs6mo__lag054,0.557994,0.387377,0.137417,0.29283219
d__dgs30_dgs30__lag038,0.617555,0.34739,0.126669,0.29275727
d__dexszus_dexszus__lag074,0.69279,0.156341,0.266204,0.29273497
d__dgs6mo_dgs6mo__lag078,0.557994,0.378364,0.14625,0.29273091
d__wtregen_tga__lag071,0.504702,0.480786,0.099105,0.29267255
d__dgs3mo_dgs3mo__lag030,0.561129,0.385716,0.135785,0.29262947
d__dgs6mo_dgs6mo__lag059,0.557994,0.384922,0.139004,0.29234783
d__dgs6mo_dgs6mo__lag056,0.557994,0.38655,0.137229,0.29226537
q__bogz1fr693061105q_nonmmf_ts_reval__lag004,0.984326,0.282655,0.014247,0.29224826
q__bogz1fr693061105q_nonmmmf_ts_reval__lag004,0.984326,0.282655,0.014247,0.29224826
d__dgs6mo_dgs6mo__lag053,0.557994,0.388121,0.135627,0.29224785
q__bogz1fl753061103q_usb_tsy_for__lag005,0.99373,0.259162,0.034898,0.29221661
d__dexchus_dexchus__lag011,0.567398,0.222483,0.292508,0.29220464
d__wtregen_tga_fed__lag074,0.504702,0.469953,0.108977,0.2921875
q__bogz1lm403061105q_gses_ts__lag004,0.996865,0.224193,0.068826,0.29210103
q__bogz1lm403061105q_gse_tsy__lag004,0.996865,0.224193,0.068826,0.29210103
d__wtregen_tga_fed__lag075,0.504702,0.469197,0.109254,0.29194563
d__wtregen_tga__lag074,0.504702,0.469953,0.108388,0.29189
q__bogz1fa403061105q_gses_ts_tx__lag007,0.974922,0.168461,0.130865,0.29181984
d__dexchus_dexchus__lag010,0.567398,0.224037,0.290175,0.2917629
q__bogz1fl573061143q_private_db_pension_ts__lag004,0.996865,0.203749,0.08893,0.29176142
d__dexchus_dexchus__lag005,0.567398,0.227114,0.286924,0.29166427
d__dgs6mo_dgs6mo__lag043,0.557994,0.393878,0.128803,0.29165265
d__wtregen_tga__lag075,0.504702,0.469197,0.108668,0.29164953
d__dgs6mo_dgs6mo__lag061,0.557994,0.38429,0.138164,0.29152639
d__dgs6mo_dgs6mo__lag080,0.557994,0.377105,0.145307,0.29150239
d__dgs6mo_dgs6mo__lag058,0.557994,0.384606,0.137763,0.2914789
q__bogz1fr343061113q_fed_gov_dcf_retirement_ts_reval__lag003,0.987461,0.247088,0.047992,0.29138036
d__dexszus_dexszus__lag073,0.69279,0.158448,0.262012,0.29129026
q__bogz1fa633061105q_money_market_funds_ts_tx__lag005,0.981191,0.215961,0.080896,0.29127331
d__dgs6mo_dgs6mo__lag049,0.557994,0.389809,0.132027,0.2911812
d__dgs3mo_dgs3mo__lag078,0.557994,0.365712,0.155932,0.29107405
d__dgs6mo_dgs6mo__lag052,0.557994,0.387546,0.134065,0.29105593
d__wtregen_tga_fed__lag078,0.504702,0.479262,0.097144,0.29091358
d__dexszus_dexszus__lag089,0.689655,0.166257,0.255539,0.29089401
d__wtregen_tga_fed__lag070,0.504702,0.483687,0.09263,0.29086851
d__dexchus_dexchus__lag013,0.567398,0.221695,0.290867,0.29082699
m__civpart_civpart__lag011,0.971787,0.109298,0.1899,0.29075648
d__dgs6mo_dgs6mo__lag062,0.557994,0.382469,0.138437,0.29066252
d__wtregen_tga__lag078,0.504702,0.479262,0.096525,0.29060097
d__dgs30_dgs30__lag044,0.617555,0.340082,0.13048,0.29059801
d__dgs6mo_dgs6mo__lag079,0.557994,0.375889,0.144858,0.29057375
d__wtregen_tga__lag070,0.504702,0.483687,0.091988,0.29054469
d__dexchus_dexchus__lag012,0.567398,0.221477,0.290556,0.29052634
d__dgs6mo_dgs6mo__lag081,0.557994,0.377652,0.143007,0.29052448
d__dgs3mo_dgs3mo__lag035,0.557994,0.380782,0.13982,0.29049271
d__dexchus_dexchus__lag009,0.567398,0.222294,0.28965,0.29047573
d__dgs6mo_dgs6mo__lag077,0.557994,0.3776,0.142873,0.29042091
d__dgs30_dgs30__lag043,0.617555,0.345938,0.124139,0.29029867
d__dgs6mo_dgs6mo__lag048,0.557994,0.390451,0.129787,0.29028937
d__dgs6mo_dgs6mo__lag082,0.557994,0.377359,0.142818,0.29025503
d__dexchus_dexchus__lag004,0.567398,0.228536,0.283017,0.29025423
d__dexszus_dexszus__lag072,0.69279,0.160674,0.258132,0.29014495
d__dgs6mo_dgs6mo__lag083,0.557994,0.377191,0.142398,0.28992721
d__dgs6mo_dgs6mo__lag050,0.557994,0.389385,0.13015,0.28989743
d__dgs3mo_dgs3mo__lag077,0.557994,0.366134,0.153371,0.28988071
d__dgs6mo_dgs6mo__lag044,0.557994,0.393762,0.125546,0.28977024
d__dgs6mo_dgs6mo__lag051,0.557994,0.387271,0.131583,0.28951756
d__dgs6mo_dgs6mo__lag063,0.557994,0.382526,0.135993,0.28933012
d__wtregen_tga_fed__lag087,0.501567,0.489801,0.087001,0.28930516
d__dgs6mo_dgs6mo__lag047,0.557994,0.391585,0.126662,0.2891784
q__bogz1fr473061105q_credit_unions_ts_reval__lag004,0.984326,0.287725,0.005943,0.28906521
d__dexchus_dexchus__lag001,0.567398,0.22901,0.280405,0.2890411
d__dgs6mo_dgs6mo__lag074,0.557994,0.378565,0.139322,0.28897775
d__wtregen_tga__lag087,0.501567,0.489801,0.086336,0.28897176
d__dgs6mo_dgs6mo__lag076,0.557994,0.376515,0.141339,0.28895924
q__bogz1lm653061113q_mf_bills_raw__lag006,0.990596,0.149376,0.142298,0.28893181
q__bogz1lm653061113q_mutf_bills__lag006,0.990596,0.149376,0.142298,0.28893181
d__dgs3mo_dgs3mo__lag036,0.557994,0.380704,0.137074,0.28891686
d__usepuindxd_policy_uncertainty__lag058,0.517241,0.265132,0.293414,0.28890321
d__dgs6mo_dgs6mo__lag045,0.557994,0.393256,0.124367,0.2888299
d__dgs3mo_dgs3mo__lag031,0.557994,0.384318,0.133277,0.28881476
d__dgs6mo_dgs6mo__lag075,0.557994,0.377706,0.139866,0.28880143
d__dgs3mo_dgs3mo__lag056,0.557994,0.37172,0.145709,0.28872255
q__bogz1fa213061103q_state_local_gov_ts_tx__lag008,0.971787,0.248039,0.04905,0.2887071
d__dgs3mo_dgs3mo__lag034,0.557994,0.380912,0.136373,0.28864174
d__dgs3mo_dgs3mo__lag038,0.557994,0.38081,0.136397,0.28859846
q__rownblq027s_row_nonfinbusinessloans_flow__lag007,0.974922,0.031488,0.264268,0.28833895
d__dgs3mo_dgs3mo__lag032,0.557994,0.384396,0.13229,0.28830777
d__wtregen_tga_fed__lag069,0.504702,0.471728,0.099419,0.28825906
d__dgs6mo_dgs6mo__lag046,0.557994,0.392376,0.124109,0.28819564
d__dgs3mo_dgs3mo__lag055,0.557994,0.371394,0.145055,0.28817524
d__dgs3mo_dgs3mo__lag037,0.557994,0.380786,0.135581,0.28812972
d__wtregen_tga_fed__lag072,0.504702,0.472426,0.098456,0.28812536
d__dgs6mo_dgs6mo__lag064,0.557994,0.381815,0.134507,0.28810439
d__dgs3mo_dgs3mo__lag054,0.557994,0.372619,0.143565,0.28802727
d__wtregen_tga__lag069,0.504702,0.471728,0.098789,0.28794127
d__dexchus_dexchus__lag003,0.567398,0.22868,0.278795,0.28794012
d__dgs3mo_dgs3mo__lag053,0.557994,0.374133,0.14183,0.28790424
d__wtregen_tga__lag072,0.504702,0.472426,0.097831,0.28781026
q__bogz1lm343061105q_fed_gov_retirement_ts__lag001,1.0,0.109074,0.178702,0.28777605
q__bogz1lm343061105q_fed_ret_tsy_total__lag001,1.0,0.109074,0.178702,0.28777605
d__dgs3mo_dgs3mo__lag033,0.557994,0.381964,0.133763,0.28777215
d__dgs3mo_dgs3mo__lag039,0.557994,0.381005,0.13468,0.28774895
d__dgs3mo_dgs3mo__lag079,0.557994,0.363674,0.151955,0.28771799
d__dgs3mo_dgs3mo__lag060,0.557994,0.372363,0.143108,0.28762974
d__dgs6mo_dgs6mo__lag090,0.557994,0.377033,0.138278,0.28754026
q__bogz1fr793061105q_dom_fin_sector_tsy_reval__lag007,0.974922,0.216627,0.078293,0.28752382
d__dgs6mo_dgs6mo__lag065,0.557994,0.380025,0.135256,0.28752365
d__dexszus_dexszus__lag069,0.69279,0.161894,0.253027,0.28745272
d__dgs30_dgs30__lag084,0.61442,0.344573,0.123203,0.28741136
q__bogz1fl543061175q_life_insurance_ts__lag005,0.99373,0.159442,0.129742,0.28737185
d__dgs30_dgs30__lag054,0.61442,0.332862,0.13469,0.2872738
d__dgs6mo_dgs6mo__lag084,0.557994,0.375376,0.139235,0.28714985
q__bogz1fl313161110q_totalbills_z1__lag001,1.0,0.21927,0.067872,0.28714169
d__dgs3mo_dgs3mo__lag057,0.557994,0.370854,0.143717,0.28712705
d__dgs3mo_dgs3mo__lag052,0.557994,0.373884,0.140667,0.28711666
q__bogz1fa713068703q_fed_dw_tx__lag008,0.971787,0.180235,0.115202,0.28710103
d__dgs3mo_dgs3mo__lag080,0.557994,0.363998,0.150219,0.28692998
d__dgs3mo_dgs3mo__lag059,0.557994,0.37044,0.143739,0.28690843
d__dgs6mo_dgs6mo__lag085,0.557994,0.376075,0.13809,0.28690061
d__dgs3mo_dgs3mo__lag049,0.557994,0.377317,0.136782,0.2868639
d__dgs6mo_dgs6mo__lag089,0.557994,0.375861,0.138129,0.28680323
d__dgs3mo_dgs3mo__lag061,0.557994,0.370922,0.142978,0.28675316
d__dgs30_dgs30__lag057,0.61442,0.33981,0.126883,0.28674565
d__dgs30_dgs30__lag085,0.61442,0.343137,0.12352,0.28672364
d__dgs3mo_dgs3mo__lag076,0.557994,0.36383,0.14982,0.28661346
d__dgs30_dgs30__lag058,0.61442,0.335766,0.130514,0.28649168
d__wtregen_tga_fed__lag089,0.501567,0.48614,0.085034,0.28648225
d__dgs3mo_dgs3mo__lag081,0.557994,0.363976,0.149424,0.2864739
d__dgs6mo_dgs6mo__lag071,0.557994,0.378189,0.135169,0.28645081
d__dgs3mo_dgs3mo__lag040,0.557994,0.380672,0.132627,0.28641777
d__dgs3mo_dgs3mo__lag062,0.557994,0.369904,0.143365,0.28640066
d__dgs6mo_dgs6mo__lag088,0.557994,0.3748,0.138387,0.2863553
d__wtregen_tga_fed__lag090,0.501567,0.484982,0.085925,0.28634829
d__dgs3mo_dgs3mo__lag082,0.557994,0.364554,0.148603,0.28633847
d__dgs6mo_dgs6mo__lag073,0.557994,0.377359,0.135733,0.28630208
q__rowmmfq027s_row_moneymarketfundshares_flow__lag002,0.990596,0.140428,0.148588,0.28629718
d__dgs3mo_dgs3mo__lag074,0.557994,0.365668,0.147261,0.28621149
d__wtregen_tga__lag089,0.501567,0.48614,0.08436,0.28614419
d__dgs6mo_dgs6mo__lag087,0.557994,0.375173,0.137558,0.28610056
d__wtregen_tga__lag090,0.501567,0.484982,0.085253,0.28601115
d__dgs3mo_dgs3mo__lag041,0.557994,0.379784,0.132585,0.28589909
d__dgs3mo_dgs3mo__lag048,0.557994,0.377433,0.134856,0.28585398
d__dexszus_dexszus__lag065,0.69279,0.163429,0.249166,0.28584182
d__dgs6mo_dgs6mo__lag086,0.557994,0.374231,0.138014,0.28582944
d__dgs3mo_dgs3mo__lag075,0.557994,0.364743,0.147488,0.28582149
q__bogz1fl673061103q_abs_issuers_ts__lag007,0.987461,0.208339,0.081017,0.28572778
d__dgs6mo_dgs6mo__lag072,0.557994,0.377068,0.134794,0.28561586
d__dgs3mo_dgs3mo__lag063,0.557994,0.369233,0.142577,0.28558694
d__dgs3mo_dgs3mo__lag058,0.557994,0.369887,0.141762,0.28549696
q__bogz1fa403061105q_gses_ts_tx__lag005,0.981191,0.243506,0.047455,0.2854889
d__wtregen_tga_fed__lag086,0.501567,0.485952,0.083236,0.28548619
d__dgs6mo_dgs6mo__lag066,0.557994,0.37858,0.133031,0.28547554
d__dexszus_dexszus__lag071,0.69279,0.158508,0.253558,0.28547481
d__dexchus_dexchus__lag002,0.567398,0.227222,0.275794,0.28541003
d__dgs6mo_dgs6mo__lag069,0.557994,0.376262,0.135175,0.28537848
d__dgs30_dgs30__lag080,0.61442,0.340856,0.123492,0.28530484
d__dgs3mo_dgs3mo__lag050,0.557994,0.375758,0.135527,0.2852941
d__dgs3mo_dgs3mo__lag043,0.557994,0.379642,0.131583,0.28526027
d__dgs6mo_dgs6mo__lag070,0.557994,0.376496,0.134688,0.28523765
q__bogz1fa343061165q_fed_gov_db_retirement_ts_tx__lag006,0.978056,0.187607,0.103965,0.28517365
q__bogz1fr593061105q_pension_ts_reval__lag004,0.984326,0.279752,0.00995,0.28516161
d__wtregen_tga__lag086,0.501567,0.485952,0.08256,0.28514709
q__bogz1fr103061103q_nfcb_tsy_reval__lag007,0.974922,0.204204,0.088264,0.2851329
m__mcumfn_caputil_man__lag001,0.680251,0.286432,0.132528,0.2849981
d__dgs30_dgs30__lag081,0.61442,0.341886,0.12195,0.28498961
d__wtregen_tga_fed__lag085,0.501567,0.484838,0.083298,0.28495853
d__dgs30_dgs30__lag090,0.61442,0.359688,0.104072,0.28494328
q__bopbca_bopbca__lag004,0.818182,0.166427,0.181804,0.28491656
d__dgs6mo_dgs6mo__lag068,0.557994,0.376719,0.133886,0.28491437
d__dgs3mo_dgs3mo__lag071,0.557994,0.366182,0.144141,0.28475695
q__bogz1fr343061113q_fed_gov_dcf_retirement_ts_reval__lag004,0.984326,0.279819,0.009412,0.28469677
q__bogz1fr213061103q_state_local_gov_ts_reval__lag007,0.974922,0.210559,0.081451,0.28468755
d__wtregen_tga__lag085,0.501567,0.484838,0.082626,0.28462174
d__dgs3mo_dgs3mo__lag072,0.557994,0.365061,0.14501,0.28461652
d__dgs6mo_dgs6mo__lag067,0.557994,0.377491,0.132566,0.28460885
d__dgs30_dgs30__lag087,0.61442,0.350356,0.112826,0.28458825
d__dgs3mo_dgs3mo__lag051,0.557994,0.373685,0.13629,0.28456251
d__dgs30_dgs30__lag089,0.61442,0.356813,0.106253,0.28451705
d__wtregen_tga_fed__lag088,0.501567,0.485823,0.08131,0.28445558
q__bogz1fa713061113q_cb_bills_tx__lag001,0.99373,0.144838,0.141356,0.2843995
d__dgs30_dgs30__lag082,0.61442,0.342555,0.12032,0.28439934
d__dgs30_dgs30__lag086,0.61442,0.34376,0.119002,0.28433026
d__dgs3mo_dgs3mo__lag042,0.557994,0.38059,0.12887,0.2842753
d__dgs3mo_dgs3mo__lag073,0.557994,0.364577,0.14481,0.28423487
d__dgs3mo_dgs3mo__lag047,0.557994,0.377694,0.131595,0.28418049
m__ipdcongd_ipdcongd__lag011,0.984326,0.256999,0.031703,0.28417742
d__dgs30_dgs30__lag083,0.61442,0.343402,0.119094,0.28416656
d__wtregen_tga__lag088,0.501567,0.485823,0.080628,0.28411339
d__dgs3mo_dgs3mo__lag044,0.557994,0.378848,0.130306,0.28410461
d__dgs3mo_dgs3mo__lag083,0.557994,0.363508,0.145451,0.28399601
d__dgs30_dgs30__lag045,0.617555,0.338495,0.121215,0.2838961
q__bogz1fl673061103q_abs_issuers_ts__lag006,0.990596,0.208049,0.078505,0.28385823
d__dexszus_dexszus__lag068,0.69279,0.161486,0.248122,0.28377226
d__dexszus_dexszus__lag061,0.69279,0.163729,0.245828,0.28373687
m__mcumfn_caputil_man__lag012,0.670846,0.353141,0.069719,0.28367442
m__mich_mich__lag004,0.601881,0.191071,0.280173,0.2836329
d__dgs3mo_dgs3mo__lag064,0.557994,0.367646,0.140647,0.2836244
d__dgs30_dgs30__lag079,0.61442,0.336784,0.124662,0.28352168
d__dgs3mo_dgs3mo__lag045,0.557994,0.378818,0.128596,0.28313393
d__dgs30_dgs30__lag060,0.61442,0.334137,0.126543,0.2830512
d__dgs30_dgs30__lag047,0.61442,0.328718,0.131791,0.28294612
d__dgs3mo_dgs3mo__lag046,0.557994,0.378793,0.128019,0.28279772
q__bogz1fa343061123q_fed_gov_dcg_retirement_ts_tx__lag004,0.984326,0.11496,0.172322,0.28277911
d__dgs30_dgs30__lag088,0.61442,0.347765,0.112437,0.28275773
d__dgs30_dgs30__lag078,0.61442,0.337646,0.122512,0.28273042
d__dgs30_dgs30__lag046,0.61442,0.336264,0.123893,0.28272964
d__dgs3mo_dgs3mo__lag065,0.557994,0.36577,0.140848,0.28268969
d__dgs30_dgs30__lag053,0.61442,0.320487,0.139578,0.28267366
d__dexszus_dexszus__lag066,0.69279,0.160971,0.246756,0.28246885
d__dgs3mo_dgs3mo__lag070,0.557994,0.363702,0.142468,0.28243971
m__baaffm_baaff__lag001,0.899687,0.201347,0.112305,0.28218831
q__bogz1fl713061113q_cb_bills_raw__lag006,0.990596,0.252674,0.032136,0.28213211
q__bogz1fl713061113q_cb_bills__lag006,0.990596,0.252674,0.032136,0.28213211
q__bogz1fr103061103q_nfcb_tsy_reval__lag004,0.984326,0.270074,0.016545,0.28212589
d__dexszus_dexszus__lag063,0.69279,0.162938,0.244001,0.28192332
d__dexszus_dexszus__lag064,0.69279,0.160477,0.246365,0.28185626
