feature_id,coverage_share,abs_corr_treatment,abs_corr_outcome_max,screen_score
q__bogz1fl673061103q_abs_issuers_ts__lag004,0.996865,0.178355,0.165209,0.34248616
d__usepuindxd_policy_uncertainty__lag010,0.517241,0.237655,0.423849,0.34215765
q__bogz1fa513061113q_pci_bills_tx__lag001,0.99373,0.052946,0.291234,0.34202276
q__bogz1fr713061103q_cb_tsy_reval__lag007,0.974922,0.196934,0.153391,0.34153913
m__ipbuseq_ipbuseq__lag005,0.990596,0.222162,0.122053,0.34097733
q__bogz1fa593061105q_pension_ts_tx__lag008,0.971787,0.084076,0.266569,0.34075194
m__hqmcb10yrp_hqm10y__lag006,0.526646,0.317324,0.329177,0.34047698
q__bogz1fr153061105q_hhnp_tsy_reval__lag004,0.984326,0.199152,0.146398,0.34013337
m__recprousm156n_recprob__lag001,0.739812,0.038501,0.421224,0.34011002
m__houst_houst__lag010,0.833856,0.232797,0.174993,0.34003786
q__bogz1fl712151003q_fed_repo__lag008,0.984326,0.088798,0.256377,0.33976501
q__bogz1fa733061103q_holding_companies_ts_tx__lag003,0.987461,0.156989,0.187051,0.33972635
q__a464rc1q027sbea_nfcb_pbt__lag004,0.981191,0.136241,0.209969,0.33969872
d__wtregen_tga_fed__lag087,0.501567,0.489801,0.187368,0.33964621
q__bogz1lm403061105q_gses_ts__lag004,0.996865,0.224193,0.116512,0.33963691
q__bogz1lm403061105q_gse_tsy__lag004,0.996865,0.224193,0.116512,0.33963691
q__bogz1fa223061143q_state_local_db_retirement_ts_tx__lag002,0.990596,0.066961,0.275655,0.33939443
d__wtregen_tga__lag087,0.501567,0.489801,0.186841,0.33938145
q__rowceaq027s_row_corpequities_flow__lag004,0.984326,0.020629,0.32381,0.33903975
q__bogz1lm343061113q_fed_gov_dcf_retirement_ts__lag001,1.0,0.209165,0.129718,0.3388832
q__bogz1lm343061113q_fed_gov_dc_retirement_ts__lag001,1.0,0.209165,0.129718,0.3388832
q__bogz1lm343061113q_fed_ret_tsy_dc__lag001,1.0,0.209165,0.129718,0.3388832
q__bogz1fl763123005q_tga_usb__lag002,1.0,0.187045,0.151555,0.33859979
q__bogz1fa383061105q_dom_nonfin_sector_tsy_tx__lag003,0.987461,0.224087,0.118623,0.33841261
q__bogz1lm153061105q_hhnp_tsy__lag004,0.996865,0.202487,0.136886,0.33830865
q__bogz1fl704135005q_usb_loan_l__lag007,0.987461,0.192313,0.149689,0.33771408
q__bogz1fr473061105q_credit_unions_ts_reval__lag006,0.978056,0.091549,0.253572,0.33754778
q__bogz1fl313161110q_totalbills_z1__lag001,1.0,0.21927,0.11816,0.33742967
q__fbtsatq027s_dom_fin_sector_tsy_tx__lag008,0.971787,0.120677,0.226102,0.336996
q__bogz1fa543061175q_life_insurance_ts_tx__lag003,0.987461,0.078878,0.262018,0.3366212
q__bogz1fr553061103q_closed_end_funds_ts_reval__lag005,0.981191,0.19316,0.149826,0.33653521
d__wtregen_tga_fed__lag089,0.501567,0.48614,0.184712,0.33647735
d__wtregen_tga__lag089,0.501567,0.48614,0.184168,0.33620433
q__bogz1fa543461113q_li_bills_tx__lag001,0.99373,0.113962,0.224309,0.33615064
q__bogz1fr573061105q_private_pension_ts_reval__lag001,0.99373,0.119908,0.21797,0.33575958
m__ipman_ipman__lag007,0.673981,0.315825,0.18233,0.3357472
q__bogz1fr343061113q_fed_gov_dcf_retirement_ts_reval__lag001,0.99373,0.131188,0.20642,0.33549212
d__wtregen_tga_fed__lag088,0.501567,0.485823,0.182877,0.33539822
d__aaa10y_aaa10y__lag012,0.54232,0.17056,0.447392,0.33512777
d__wtregen_tga__lag088,0.501567,0.485823,0.18233,0.33512406
d__wtregen_tga_fed__lag090,0.501567,0.484982,0.183033,0.33505443
d__aaa10y_aaa10y__lag011,0.54232,0.167488,0.450089,0.33492425
d__wtregen_tga__lag090,0.501567,0.484982,0.182482,0.33477803
q__bogz1fr103061103q_nfcb_tsy_reval__lag008,0.971787,0.196354,0.148011,0.33464916
m__civpart_civpart__lag003,0.981191,0.205881,0.134616,0.33409246
q__a464rc1q027sbea_nfcb_pbt__lag006,0.974922,0.138651,0.203706,0.33377079
q__bogz1lm663061105q_brokers_dealers_ts__lag004,0.996865,0.188806,0.145908,0.33366537
q__bogz1lm343061105q_fed_gov_retirement_ts__lag003,1.0,0.163131,0.170466,0.33359777
q__bogz1lm343061105q_fed_ret_tsy_total__lag003,1.0,0.163131,0.170466,0.33359777
d__wtregen_tga_fed__lag080,0.504702,0.492759,0.167962,0.33346773
m__fedfunds_fed_funds__lag011,0.890282,0.190599,0.183862,0.33337617
q__bogz1fl713123030q_tga__lag005,0.99373,0.039246,0.29608,0.33322329
q__bogz1fl713123030q_tga_z1__lag005,0.99373,0.039246,0.29608,0.33322329
m__recprousm156n_recprob__lag010,0.730408,0.278277,0.177884,0.33318295
d__wtregen_tga__lag080,0.504702,0.492759,0.167387,0.33317708
m__umcsent_umcsent__lag005,0.918495,0.134117,0.228487,0.33305008
d__aaa10y_aaa10y__lag010,0.54232,0.165242,0.44864,0.3329199
q__bogz1lm663061105q_brokers_dealers_ts__lag003,1.0,0.190111,0.142755,0.33286563
m__civpart_civpart__lag002,0.981191,0.210948,0.127854,0.33242959
q__bogz1fa573061143q_private_db_pension_ts_tx__lag004,0.984326,0.118104,0.219437,0.33225012
q__bogz1fr343061105q_fed_gov_retirement_ts_reval__lag001,0.99373,0.121469,0.211775,0.33115438
q__bogz1fr663061165q_brokers_dealers_long_ts_reval__lag008,0.971787,0.197288,0.143171,0.33085399
q__bogz1fa263061130q_row_gov_tsy_tx__lag001,0.99373,0.188206,0.144471,0.33059141
q__bogz1fr713061103q_cb_tsy_reval__lag001,0.99373,0.118573,0.213419,0.32991067
q__rowmslq027s_row_muni_flow__lag007,0.974922,0.112192,0.226012,0.32972158
d__wtregen_tga_fed__lag082,0.504702,0.490625,0.161807,0.32928408
d__wtregen_tga_fed__lag081,0.504702,0.487245,0.164597,0.3289861
d__wtregen_tga__lag082,0.504702,0.490625,0.161207,0.32898116
q__bogz1fl704141005q_usb_stloan_l__lag007,0.987461,0.189317,0.143611,0.32875375
d__wtregen_tga__lag081,0.504702,0.487245,0.164005,0.32868724
d__wtregen_tga_fed__lag086,0.501567,0.485952,0.169232,0.32861919
d__wtregen_tga_fed__lag079,0.504702,0.488727,0.161846,0.32834549
d__wtregen_tga__lag086,0.501567,0.485952,0.168644,0.32832427
m__permit_permit__lag010,0.821317,0.225831,0.173754,0.32818556
d__wtregen_tga__lag079,0.504702,0.488727,0.161256,0.32804763
q__bogz1fr793061105q_dom_fin_sector_tsy_reval__lag001,0.99373,0.115581,0.214499,0.32801078
q__bogz1fr793061105q_dom_fin_sector_tsy_reval__lag008,0.971787,0.188008,0.149417,0.32790564
q__a464rc1q027sbea_nfcb_pbt__lag005,0.978056,0.131468,0.203672,0.32778596
q__rowgseq027s_row_agency_flow__lag004,0.984326,0.19315,0.13957,0.32750492
d__wtregen_tga_fed__lag083,0.504702,0.488455,0.159164,0.32685509
q__bogz1fr263061105q_row_bills_reval__lag008,0.971787,0.204795,0.131235,0.32654963
q__bogz1fr263061105q_row_tsy_reval__lag008,0.971787,0.204795,0.131235,0.32654963
d__wtregen_tga__lag083,0.504702,0.488455,0.158553,0.32654646
q__bogz1fa573061105q_private_pension_ts_tx__lag005,0.981191,0.206483,0.126024,0.32625365
d__wtregen_tga_fed__lag085,0.501567,0.484838,0.165368,0.32612254
m__permit_permit__lag011,0.821317,0.220944,0.175825,0.32587279
d__wtregen_tga__lag085,0.501567,0.484838,0.16477,0.32582233
q__bogz1lm153061105q_hhnp_tsy__lag008,0.984326,0.175101,0.155848,0.32576174
m__awotman_awotman__lag011,0.871473,0.276104,0.097648,0.32571464
q__bogz1fr213061103q_state_local_gov_ts_reval__lag006,0.978056,0.078811,0.254195,0.32569905
d__wtregen_tga_fed__lag084,0.501567,0.487988,0.159559,0.32478806
q__ib0000043q086sbea_imp_ind_pi__lag005,0.724138,0.222078,0.226032,0.32449308
d__wtregen_tga__lag084,0.501567,0.487988,0.158943,0.32447913
d__wtregen_tga_fed__lag070,0.504702,0.483687,0.159184,0.32445853
d__wtregen_tga__lag070,0.504702,0.483687,0.158559,0.32414296
m__houst_houst__lag012,0.833856,0.214361,0.174366,0.32414171
q__bogz1fa713068703q_fed_dw_tx__lag008,0.971787,0.180235,0.153272,0.3240974
d__wtregen_tga_fed__lag078,0.504702,0.479262,0.162487,0.32389221
q__bogz1fl673061103q_abs_issuers_ts__lag003,1.0,0.139586,0.184266,0.32385203
q__bogz1fr103061103q_nfcb_tsy_reval__lag001,0.99373,0.148723,0.176963,0.32364435
d__wtregen_tga__lag078,0.504702,0.479262,0.161904,0.32359788
q__bogz1fl673061103q_abs_issuers_ts__lag005,0.99373,0.198905,0.12673,0.32359312
q__bogz1fa513061105q_pc_insurance_ts_tx__lag007,0.974922,0.210868,0.121041,0.32358483
q__bogz1fr473061105q_credit_unions_ts_reval__lag001,0.99373,0.110593,0.214722,0.323276
q__bogz1fr593061105q_pension_ts_reval__lag001,0.99373,0.109493,0.215717,0.32317061
d__wtregen_tga_fed__lag077,0.504702,0.481184,0.158379,0.32278875
d__wtregen_tga__lag077,0.504702,0.481184,0.157781,0.32248701
m__houst_houst__lag008,0.836991,0.229647,0.155535,0.3223934
m__houst_houst__lag009,0.836991,0.226229,0.158701,0.32218319
m__awotman_awotman__lag004,0.877743,0.160632,0.206403,0.32216198
q__bogz1fa633061105q_money_market_funds_ts_tx__lag008,0.971787,0.014327,0.316981,0.32196103
q__bogz1lm343061113q_fed_gov_dcf_retirement_ts__lag002,1.0,0.212484,0.108662,0.3211461
q__bogz1lm343061113q_fed_gov_dc_retirement_ts__lag002,1.0,0.212484,0.108662,0.3211461
q__bogz1lm343061113q_fed_ret_tsy_dc__lag002,1.0,0.212484,0.108662,0.3211461
q__bogz1fr223061143q_state_local_db_retirement_ts_reval__lag002,0.990596,0.075232,0.248673,0.32085897
q__bogz1fl263061130q_row_gov_tsy__lag003,1.0,0.179118,0.141619,0.32073688
m__hqmcb10yrp_hqm10y__lag007,0.523511,0.297081,0.315518,0.32070245
q__bogz1fr733061103q_holding_companies_ts_reval__lag007,0.974922,0.183069,0.145657,0.32048288
q__bogz1fa573061143q_private_db_pension_ts_tx__lag005,0.981191,0.180134,0.146457,0.32044791
q__bogz1fa313161105q_tsy_net_tx__lag005,0.981191,0.177575,0.148922,0.32035577
q__bogz1fa653061113q_mutf_bills_tx__lag008,0.971787,0.126762,0.202877,0.32033893
m__mtsds133fms_fed_surplus_deficit__lag006,0.567398,0.309229,0.254068,0.31961362
q__a464rc1q027sbea_nfcb_pbt__lag007,0.971787,0.131955,0.196799,0.31947807
q__bogz1fa563061103q_etfs_ts_tx__lag005,0.981191,0.088746,0.23681,0.3194321
m__permit_permit__lag009,0.824451,0.227787,0.159141,0.31900372
q__na000283q_gov_current_exp__lag001,0.990596,0.267332,0.054351,0.31865837
d__wtregen_tga_fed__lag071,0.504702,0.480786,0.150568,0.3186458
m__ipman_ipman__lag012,0.670846,0.279927,0.194924,0.31855236
d__wtregen_tga__lag071,0.504702,0.480786,0.149926,0.31832211
m__indpro_indpro__lag012,1.0,0.198909,0.119116,0.31802498
q__bogz1fr553061103q_closed_end_funds_ts_reval__lag004,0.984326,0.153999,0.168348,0.31729432
q__na000283q_gov_current_exp__lag003,0.984326,0.170711,0.151595,0.3172541
q__bogz1lm653061113q_mf_bills_raw__lag004,0.996865,0.118393,0.199805,0.31720056
q__bogz1lm653061113q_mutf_bills__lag004,0.996865,0.118393,0.199805,0.31720056
q__fgexpnd_fgexpnd__lag001,0.990596,0.266681,0.053353,0.31702367
m__mtsds133fms_fed_surplus_deficit__lag007,0.564263,0.333286,0.228116,0.31677862
q__fgexpnd_fgexpnd__lag003,0.984326,0.172283,0.14952,0.31675912
q__bogz1fa543461113q_li_bills_tx__lag008,0.971787,0.234632,0.090358,0.31582068
m__mich_mich__lag012,0.595611,0.202508,0.327539,0.3157015
q__bogz1fl313161110q_totalbills_z1__lag002,1.0,0.227364,0.088287,0.31565064
q__bogz1fr573061133q_private_dc_pension_ts_reval__lag001,0.99373,0.116291,0.201102,0.31540334
q__bogz1fa593061105q_pension_ts_tx__lag002,0.990596,0.098059,0.219831,0.31490087
d__wtregen_tga_fed__lag076,0.504702,0.473284,0.150572,0.31486181
q__bogz1fr663061165q_brokers_dealers_long_ts_reval__lag001,0.99373,0.103587,0.213085,0.31468636
d__wtregen_tga_fed__lag073,0.504702,0.471723,0.151631,0.31460795
d__wtregen_tga__lag076,0.504702,0.473284,0.149949,0.31454738
q__cbi_cbi__lag007,0.971787,0.016148,0.307429,0.3144473
d__wtregen_tga__lag073,0.504702,0.471723,0.151003,0.31429112
q__bogz1fr753061103q_usb_tsy_for_reval__lag002,0.990596,0.065079,0.252099,0.3141943
q__bogz1lm343061105q_fed_gov_retirement_ts__lag005,0.99373,0.049112,0.267053,0.31418285
q__bogz1lm343061105q_fed_ret_tsy_total__lag005,0.99373,0.049112,0.267053,0.31418285
q__bogz1fr653061105q_mutual_funds_ts_reval__lag001,0.99373,0.123715,0.1921,0.31383537
m__ipbuseq_ipbuseq__lag008,0.987461,0.228867,0.088739,0.31362421
q__bogz1lm653061113q_mf_bills_raw__lag001,1.0,0.127054,0.186465,0.31351972
q__bogz1lm653061113q_mutf_bills__lag001,1.0,0.127054,0.186465,0.31351972
q__bogz1lm543061115q_li_bills__lag006,0.990596,0.132972,0.183444,0.31344059
q__bogz1fa343061165q_fed_gov_db_retirement_ts_tx__lag006,0.978056,0.187607,0.132829,0.31340461
m__uempmean_uempmean__lag004,0.978056,0.189466,0.130655,0.31309647
q__rowceaq027s_row_corpequities_flow__lag005,0.981191,0.143372,0.175676,0.31304692
q__bogz1fa263061145q_row_priv_tsy_tx__lag005,0.981191,0.100267,0.218536,0.31280602
d__wtregen_tga_fed__lag069,0.504702,0.471728,0.147802,0.31267818
d__wtregen_tga_fed__lag074,0.504702,0.469953,0.149409,0.31259344
q__bogz1fr473061105q_credit_unions_ts_reval__lag008,0.971787,0.174013,0.147409,0.31235416
d__wtregen_tga__lag069,0.504702,0.471728,0.147141,0.31234476
q__bogz1fa473061105q_credit_unions_ts_tx__lag006,0.978056,0.02351,0.2958,0.31230309
d__wtregen_tga__lag074,0.504702,0.469953,0.148778,0.31227481
d__wtregen_tga_fed__lag072,0.504702,0.472426,0.145939,0.31209003
d__aaa10y_aaa10y__lag014,0.54232,0.18362,0.391752,0.31203577
d__wtregen_tga__lag072,0.504702,0.472426,0.145288,0.31176176
d__wtregen_tga_fed__lag075,0.504702,0.469197,0.147785,0.31139195
q__bogz1lm553061103q_closed_end_funds_ts__lag006,0.990596,0.18663,0.127527,0.31120218
q__bogz1fa263061110q_row_bills_tx__lag007,0.974922,0.067275,0.251896,0.31116628
d__wtregen_tga__lag075,0.504702,0.469197,0.14715,0.31107191
q__bogz1fa693061105q_nonmmf_ts_tx__lag007,0.974922,0.021521,0.297535,0.31105504
q__bogz1fa693061105q_nonmmmf_ts_tx__lag007,0.974922,0.021521,0.297535,0.31105504
q__bogz1lm573061105q_private_pension_ts__lag001,1.0,0.185158,0.125686,0.31084366
m__umcsent_umcsent__lag008,0.915361,0.103056,0.236301,0.31063396
q__bogz1fr513061105q_pc_insurance_ts_reval__lag003,0.987461,0.140096,0.174439,0.31059061
q__bogz1fr693061105q_nonmmf_ts_reval__lag002,0.990596,0.075338,0.2379,0.31029248
q__bogz1fr693061105q_nonmmmf_ts_reval__lag002,0.990596,0.075338,0.2379,0.31029248
d__t10y2y_t10y2y__lag014,0.626959,0.27136,0.223159,0.3100432
q__bogz1fl673061103q_abs_issuers_ts__lag006,0.990596,0.208049,0.104382,0.30949197
d__t10y2y_t10y2y__lag013,0.626959,0.269035,0.224352,0.30933357
d__usepuindxd_policy_uncertainty__lag004,0.517241,0.254987,0.342604,0.30909833
q__bogz1fr213061103q_state_local_gov_ts_reval__lag001,0.99373,0.103556,0.207412,0.30901789
d__aaa10y_aaa10y__lag009,0.54232,0.168515,0.401257,0.30899857
m__indpro_indpro__lag011,1.0,0.179451,0.129033,0.30848377
m__civpart_civpart__lag004,0.978056,0.197857,0.117276,0.30821737
q__bogz1fa633061105q_money_market_funds_ts_tx__lag006,0.978056,0.103445,0.211662,0.30819223
q__rhvrusq156n_owner_vacancy__lag008,0.855799,0.165272,0.194191,0.3076282
m__awotman_awotman__lag010,0.871473,0.227181,0.125814,0.30762569
q__bogz1fr103061103q_nfcb_tsy_reval__lag006,0.978056,0.09162,0.222755,0.30747628
q__bogz1lm103061103q_nfcb_tsy__lag003,1.0,0.176847,0.129837,0.30668412
d__t10y2y_t10y2y__lag012,0.626959,0.27214,0.216147,0.30613656
q__bogz1fl343061123q_fed_gov_dcg_retirement_ts__lag003,1.0,0.129598,0.17606,0.3056579
m__hqmcb10yrp_hqm10y__lag008,0.523511,0.279766,0.304001,0.30560845
q__bogz1fl573061143q_private_db_pension_ts__lag004,0.996865,0.203749,0.102754,0.30554251
q__bogz1lm663061105q_brokers_dealers_ts__lag007,0.987461,0.156344,0.153056,0.30552011
q__bogz1fl262051003q_row_rrp__lag001,1.0,0.115428,0.189979,0.30540623
q__bogz1lm663061105q_brokers_dealers_ts__lag005,0.99373,0.133792,0.173342,0.30520799
d__aaa10y_aaa10y__lag013,0.54232,0.172358,0.390199,0.3050855
d__t10y2y_t10y2y__lag010,0.626959,0.2719,0.214127,0.30471926
d__t10y2y_t10y2y__lag011,0.626959,0.271908,0.214101,0.30470775
q__bogz1fr763061100q_usb_tsy_oth_reval__lag007,0.974922,0.157165,0.155368,0.30469498
q__bogz1fr153061105q_hhnp_tsy_reval__lag007,0.974922,0.214366,0.09777,0.30430755
m__ipman_ipman__lag011,0.670846,0.250235,0.203328,0.304271
q__bogz1lm153061105q_hhnp_tsy__lag003,1.0,0.17943,0.12439,0.30382036
d__t10y2y_t10y2y__lag015,0.626959,0.268983,0.21556,0.3037885
d__wtregen_tga__lag016,0.504702,0.44804,0.153806,0.30375274
q__bogz1fa563061103q_etfs_ts_tx__lag006,0.978056,0.084192,0.226341,0.30371879
d__vixcls_vixcls__lag011,0.454545,0.198151,0.469636,0.30353969
d__wtregen_tga_fed__lag068,0.504702,0.4611,0.139979,0.30336604
q__bogz1fa343061105q_fed_gov_retirement_ts_tx__lag004,0.984326,0.08731,0.220846,0.30332649
m__umcsent_umcsent__lag007,0.915361,0.061763,0.269523,0.30324673
q__bogz1fr223061143q_state_local_db_retirement_ts_reval__lag001,0.99373,0.095006,0.210074,0.30316713
d__wtregen_tga_fed__lag016,0.504702,0.446299,0.15425,0.3030983
q__bogz1fa653061105q_mutual_funds_ts_tx__lag008,0.971787,0.075854,0.23604,0.3030942
d__wtregen_tga__lag068,0.504702,0.4611,0.139293,0.30301961
d__t10y2y_t10y2y__lag007,0.626959,0.273276,0.209967,0.30297388
q__bogz1fr593061105q_pension_ts_reval__lag002,0.990596,0.062596,0.242958,0.30267998
q__bogz1fl633061105q_mmf_tsy_raw__lag004,0.996865,0.161509,0.141757,0.30231604
q__bogz1fl633061105q_money_market_funds_ts__lag004,0.996865,0.161509,0.141757,0.30231604
d__t10y2y_t10y2y__lag001,0.626959,0.275771,0.2064,0.30230147
d__wtregen_tga_fed__lag067,0.504702,0.458958,0.139781,0.30218509
q__rowmmfq027s_row_moneymarketfundshares_flow__lag008,0.971787,0.112641,0.198281,0.30214998
d__wtregen_tga__lag067,0.504702,0.458958,0.139088,0.30183561
q__bogz1fa693061105q_nonmmf_ts_tx__lag004,0.984326,0.156503,0.150025,0.30172335
q__bogz1fa693061105q_nonmmmf_ts_tx__lag004,0.984326,0.156503,0.150025,0.30172335
q__bogz1fr513061105q_pc_insurance_ts_reval__lag005,0.981191,0.142573,0.164768,0.3015611
q__rowcpaq027s_row_commercialpaper_flow__lag002,0.990596,0.229992,0.073759,0.30089378
d__t10y2y_t10y2y__lag006,0.626959,0.271803,0.208101,0.30088047
d__wtregen_tga__lag017,0.504702,0.444111,0.151845,0.30078019
q__bogz1fr743061103q_usb_tsy_dom_reval__lag001,0.99373,0.092123,0.21042,0.30064687
q__bogz1fr263061105q_row_bills_reval__lag007,0.974922,0.184807,0.123544,0.30061798
q__bogz1fr263061105q_row_tsy_reval__lag007,0.974922,0.184807,0.123544,0.30061798
q__bogz1fr693061105q_nonmmf_ts_reval__lag001,0.99373,0.106996,0.195451,0.30055077
q__bogz1fr693061105q_nonmmmf_ts_reval__lag001,0.99373,0.106996,0.195451,0.30055077
d__t10y2y_t10y2y__lag002,0.626959,0.273474,0.205819,0.3004973
q__bogz1fa343061123q_fed_gov_dcg_retirement_ts_tx__lag004,0.984326,0.11496,0.190298,0.30047271
d__t10y2y_t10y2y__lag009,0.626959,0.273369,0.205585,0.30028423
d__wtregen_tga_fed__lag017,0.504702,0.442399,0.152305,0.30014799
d__wtregen_tga__lag023,0.504702,0.448052,0.146561,0.30010268
q__bogz1fr263061145q_row_priv_tsy_reval__lag008,0.971787,0.194347,0.11445,0.30008509
d__t10y2y_t10y2y__lag008,0.626959,0.273923,0.204682,0.30006626
d__aaa10y_aaa10y__lag008,0.54232,0.17429,0.378943,0.30002882
d__wtregen_tga__lag019,0.504702,0.444907,0.149464,0.2999806
q__bogz1lm553061103q_closed_end_funds_ts__lag007,0.987461,0.180378,0.123247,0.29981721
d__wtregen_tga_fed__lag023,0.504702,0.446368,0.147064,0.29950666
d__wtregen_tga_fed__lag019,0.504702,0.443197,0.149939,0.29935706
d__usepuindxd_policy_uncertainty__lag006,0.517241,0.213976,0.36477,0.29935125
m__fedfunds_fed_funds__lag012,0.890282,0.163382,0.172817,0.29931251
m__houst_houst__lag005,0.840125,0.201129,0.155094,0.29927218
q__rowcpaq027s_row_commercialpaper_flow__lag008,0.971787,0.222261,0.085672,0.29924488
q__bogz1fl713123030q_tga__lag007,0.987461,0.082588,0.220199,0.29899053
q__bogz1fl713123030q_tga_z1__lag007,0.987461,0.082588,0.220199,0.29899053
d__t10y2y_t10y2y__lag003,0.626959,0.272909,0.20388,0.29892706
q__bogz1fr663061165q_brokers_dealers_long_ts_reval__lag006,0.978056,0.087177,0.218177,0.29865274
d__wtregen_tga__lag013,0.504702,0.439623,0.151495,0.29833823
q__bogz1fa473061105q_credit_unions_ts_tx__lag005,0.981191,0.158039,0.146017,0.29833669
d__wtregen_tga__lag018,0.504702,0.440783,0.149982,0.29816007
q__bogz1fr793061105q_dom_fin_sector_tsy_reval__lag002,0.990596,0.073733,0.227205,0.29810804
m__uempmean_uempmean__lag003,0.981191,0.185783,0.118029,0.2980967
q__bogz1lm553061103q_closed_end_funds_ts__lag005,0.99373,0.185245,0.114732,0.29809632
q__bogz1fl543061175q_life_insurance_ts__lag005,0.99373,0.159442,0.140514,0.29807603
d__wtregen_tga__lag024,0.504702,0.444953,0.144922,0.29771129
d__t10y2y_t10y2y__lag017,0.626959,0.268887,0.205937,0.29769502
d__wtregen_tga_fed__lag013,0.504702,0.437878,0.151958,0.29769122
d__wtregen_tga_fed__lag018,0.504702,0.439079,0.150454,0.29753871
q__bogz1fa213061103q_state_local_gov_ts_tx__lag001,0.99373,0.214348,0.084875,0.29734701
d__wtregen_tga_fed__lag024,0.504702,0.443291,0.145442,0.2971348
d__wtregen_tga__lag020,0.504702,0.441533,0.146471,0.29676702
q__bogz1lm663061105q_brokers_dealers_ts__lag006,0.990596,0.167585,0.131992,0.29675906
m__baaffm_baaff__lag002,0.899687,0.200864,0.128906,0.29668936
q__bogz1fa343061113q_fed_gov_dcf_retirement_ts_tx__lag001,0.99373,0.054312,0.244202,0.29664215
q__a464rc1q027sbea_nfcb_pbt__lag003,0.984326,0.096623,0.204491,0.2963948
d__t10y2y_t10y2y__lag004,0.626959,0.270589,0.201956,0.2962666
q__bogz1fr263061130q_row_gov_tsy_reval__lag002,0.990596,0.073849,0.225155,0.29619175
d__wtregen_tga_fed__lag020,0.504702,0.439838,0.146966,0.29616147
q__bogz1fr733061103q_holding_companies_ts_reval__lag001,0.99373,0.101071,0.196787,0.29599028
m__houst_houst__lag007,0.836991,0.195525,0.158075,0.29596052
d__wtregen_tga__lag015,0.504702,0.43698,0.148966,0.29572843
d__t10y2y_t10y2y__lag018,0.626959,0.266239,0.205369,0.29567901
q__rownblq027s_row_nonfinbusinessloans_flow__lag004,0.984326,0.050715,0.249217,0.29523153
d__wtregen_tga__lag014,0.504702,0.436763,0.148092,0.29517732
q__bogz1lm263061110q_row_bills_raw__lag001,1.0,0.220135,0.074966,0.29510092
q__bogz1lm263061110q_row_bills__lag001,1.0,0.220135,0.074966,0.29510092
d__wtregen_tga_fed__lag015,0.504702,0.435225,0.149431,0.2950768
q__bogz1fr733061103q_holding_companies_ts_reval__lag006,0.978056,0.064928,0.236662,0.2949711
d__t10y2y_t10y2y__lag020,0.626959,0.26828,0.202145,0.29493737
q__bogz1fa313161110q_totalbills_z1_tx__lag003,0.987461,0.253921,0.044633,0.29480969
d__wtregen_tga__lag022,0.504702,0.440434,0.143533,0.29472978
q__bogz1fr563061103q_etfs_ts_reval__lag006,0.978056,0.075174,0.226069,0.29463268
d__wtregen_tga_fed__lag014,0.504702,0.435025,0.148569,0.29454091
q__a464rc1q027sbea_nfcb_pbt__lag008,0.968652,0.110247,0.193678,0.29439741
q__bogz1fl763061100q_usb_tsy_oth__lag006,0.990596,0.075879,0.221295,0.29437836
q__bogz1fl713061113q_cb_bills_raw__lag003,1.0,0.038131,0.256244,0.2943749
q__bogz1fl713061113q_cb_bills__lag003,1.0,0.038131,0.256244,0.2943749
q__na000283q_gov_current_exp__lag002,0.987461,0.249462,0.048608,0.29433198
d__t10y2y_t10y2y__lag016,0.626959,0.269143,0.200173,0.29424184
d__wtregen_tga_fed__lag022,0.504702,0.438726,0.144041,0.29412351
q__fgexpnd_fgexpnd__lag002,0.987461,0.24787,0.049701,0.29383916
d__wtregen_tga__lag025,0.504702,0.440032,0.141872,0.29368795
d__wtregen_tga__lag021,0.504702,0.437416,0.144391,0.29363925
q__bogz1fr343061165q_fed_gov_db_retirement_ts_reval__lag002,0.990596,0.078579,0.217772,0.2935634
q__bogz1fa513061105q_pc_insurance_ts_tx__lag003,0.987461,0.107667,0.189596,0.29353467
q__bogz1lm343061105q_fed_gov_retirement_ts__lag004,0.996865,0.119172,0.175068,0.29331764
q__bogz1lm343061105q_fed_ret_tsy_total__lag004,0.996865,0.119172,0.175068,0.29331764
d__wtregen_tga_fed__lag025,0.504702,0.438388,0.142416,0.29313269
d__wtregen_tga_fed__lag021,0.504702,0.435732,0.144896,0.29304406
m__permit_permit__lag008,0.824451,0.204954,0.150446,0.29300954
d__t10y2y_t10y2y__lag005,0.626959,0.267422,0.19967,0.29284772
q__bogz1lm263061110q_row_bills_raw__lag003,1.0,0.20249,0.09016,0.29265078
q__bogz1lm263061110q_row_bills__lag003,1.0,0.20249,0.09016,0.29265078
q__bogz1fr733061103q_holding_companies_ts_reval__lag008,0.971787,0.149994,0.151145,0.29264242
q__bogz1fa573061105q_private_pension_ts_tx__lag008,0.971787,0.156744,0.143906,0.29216733
q__bogz1lm573061105q_private_pension_ts__lag002,1.0,0.183056,0.108952,0.29200794
m__umcsent_umcsent__lag004,0.918495,0.066201,0.25114,0.2914758
d__wtregen_tga__lag030,0.504702,0.43529,0.142056,0.29138798
d__wtregen_tga__lag026,0.504702,0.440169,0.137148,0.29137303
m__baaffm_baaff__lag003,0.899687,0.197206,0.12661,0.29133356
m__umcsent_umcsent__lag010,0.912226,0.020267,0.299009,0.29125192
q__rowmmfq027s_row_moneymarketfundshares_flow__lag007,0.974922,0.091011,0.207726,0.29124529
