feature_id,coverage_share,abs_corr_treatment,abs_corr_outcome_max,screen_score
d__dgs2_dgs2__lag073,0.623824,0.422539,0.394466,0.50966783
d__dgs2_dgs2__lag085,0.623824,0.420624,0.39611,0.50949895
d__dgs2_dgs2__lag055,0.623824,0.424015,0.392643,0.5094509
q__bogz1lm513061105q_pci_tsy_raw__lag002,1.0,0.01791,0.49151,0.50941991
q__bogz1lm513061105q_pc_insurance_ts__lag002,1.0,0.01791,0.49151,0.50941991
q__bogz1lm513061105q_p_c_insurance_ts__lag002,1.0,0.01791,0.49151,0.50941991
d__dgs2_dgs2__lag071,0.623824,0.422614,0.393514,0.50912061
d__dgs2_dgs2__lag066,0.623824,0.418935,0.3968,0.50887554
q__bogz1lm343061113q_fed_gov_dcf_retirement_ts__lag003,1.0,0.184768,0.323946,0.50871388
q__bogz1lm343061113q_fed_gov_dc_retirement_ts__lag003,1.0,0.184768,0.323946,0.50871388
q__bogz1lm343061113q_fed_ret_tsy_dc__lag003,1.0,0.184768,0.323946,0.50871388
q__bogz1fl713068703q_fed_dw_a__lag002,1.0,0.101501,0.407175,0.50867582
q__bogz1fl573061143q_private_db_pension_ts__lag002,1.0,0.231306,0.277298,0.50860408
d__dgs2_dgs2__lag075,0.623824,0.420744,0.394499,0.50856902
d__dgs2_dgs2__lag072,0.623824,0.422271,0.392949,0.50855422
q__bogz1fl702150005q_usb_ffrepo__lag006,0.990596,0.024605,0.488721,0.508499
d__dgs2_dgs2__lag068,0.623824,0.419542,0.39493,0.50808755
d__dgs2_dgs2__lag086,0.623824,0.41839,0.395936,0.50799629
d__dgs2_dgs2__lag078,0.623824,0.418918,0.395195,0.50786325
d__dgs2_dgs2__lag074,0.623824,0.419928,0.393969,0.50772879
d__dgs2_dgs2__lag069,0.623824,0.421012,0.392837,0.50769894
q__bogz1lm573061105q_private_pension_ts__lag003,1.0,0.174051,0.333559,0.50760999
d__dgs2_dgs2__lag067,0.623824,0.417798,0.395877,0.50758998
d__dgs2_dgs2__lag070,0.623824,0.419333,0.394302,0.50756492
d__dgs2_dgs2__lag050,0.623824,0.425136,0.388117,0.50732733
d__dgs2_dgs2__lag051,0.623824,0.422028,0.391181,0.50729934
m__manemp_manemp__lag005,1.0,0.315386,0.191735,0.50712055
q__bogz1fl702150005q_usb_ffrepo__lag008,0.984326,0.004774,0.510279,0.5069793
d__dgs2_dgs2__lag077,0.623824,0.418883,0.393672,0.50689189
m__permit_permit__lag005,0.827586,0.163176,0.449277,0.5068573
d__dgs2_dgs2__lag076,0.623824,0.417759,0.394614,0.50677784
d__dgs2_dgs2__lag053,0.623824,0.42151,0.390831,0.50675781
d__dgs2_dgs2__lag084,0.623824,0.418581,0.393541,0.50662134
q__ad02rc1q027sbea_gov_netlending__lag003,0.827586,0.366518,0.245251,0.50629136
d__dgs2_dgs2__lag052,0.623824,0.420884,0.390412,0.5061063
m__ipbuseq_ipbuseq__lag006,0.990596,0.222265,0.288552,0.50601336
d__dgs2_dgs2__lag083,0.623824,0.418379,0.392729,0.50598876
d__dgs2_dgs2__lag082,0.623824,0.416575,0.394185,0.50577148
q__bogz1lm513061105q_pci_tsy_raw__lag001,1.0,0.021994,0.48351,0.50550426
q__bogz1lm513061105q_pc_insurance_ts__lag001,1.0,0.021994,0.48351,0.50550426
q__bogz1lm513061105q_p_c_insurance_ts__lag001,1.0,0.021994,0.48351,0.50550426
d__dgs2_dgs2__lag079,0.623824,0.414534,0.395774,0.50549011
m__manemp_manemp__lag003,1.0,0.331604,0.173432,0.50503583
d__dgs2_dgs2__lag080,0.623824,0.414872,0.394293,0.50477724
d__dgs2_dgs2__lag081,0.623824,0.41661,0.391984,0.50442022
q__bogz1fa403061105q_gses_ts_tx__lag004,0.984326,0.405737,0.106593,0.50429997
q__bogz1fa763061100q_usb_tsy_oth_tx__lag002,0.990596,0.364408,0.144077,0.503703
m__houst_houst__lag008,0.836991,0.229647,0.372016,0.50358628
q__fbtsaaq027s_dom_fin_sector_tsy__lag002,1.0,0.141142,0.362242,0.50338376
m__awhman_awhman__lag011,1.0,0.095229,0.408128,0.50335667
m__indpro_indpro__lag012,1.0,0.198909,0.304413,0.5033218
q__bogz1fa673061103q_abs_issuers_ts_tx__lag001,0.99373,0.251307,0.255084,0.50321597
q__bogz1fl712151003q_fed_repo__lag002,1.0,0.266798,0.235942,0.5027407
q__bogz1fl543061175q_life_insurance_ts__lag008,0.984326,0.080734,0.429635,0.50236926
d__aaa10y_aaa10y__lag017,0.54232,0.205333,0.720872,0.50229936
d__aaa10y_aaa10y__lag019,0.54232,0.205488,0.720351,0.5021009
m__permit_permit__lag009,0.824451,0.227787,0.381174,0.50205917
q__ib0000043q086sbea_imp_ind_pi__lag003,0.730408,0.328732,0.358281,0.50179954
q__bogz1fl573061143q_private_db_pension_ts__lag003,1.0,0.225883,0.275754,0.50163774
q__bogz1fl702050005q_usb_ffrrp__lag008,0.984326,0.295204,0.214244,0.50146229
q__bogz1fl702050005q_usb_ffrrp__lag007,0.987461,0.3015,0.205882,0.50102018
q__bogz1fl712151003q_fed_repo__lag003,1.0,0.253626,0.247353,0.50097873
m__manemp_manemp__lag007,1.0,0.293458,0.207216,0.50067394
d__aaa10y_aaa10y__lag015,0.54232,0.18826,0.734928,0.50066261
d__aaa10y_aaa10y__lag020,0.54232,0.209718,0.713279,0.50055969
d__aaa10y_aaa10y__lag002,0.54232,0.167465,0.755066,0.50030689
d__aaa10y_aaa10y__lag014,0.54232,0.18362,0.738889,0.50029508
q__bogz1fl543461113q_li_bills__lag007,0.987461,0.1499,0.356629,0.50017698
m__baaffm_baaff__lag006,0.896552,0.143709,0.413766,0.49980486
q__bogz1lm573061133q_private_dc_pension_ts__lag002,1.0,0.121529,0.378138,0.4996677
d__aaa10y_aaa10y__lag028,0.54232,0.21156,0.709676,0.49960459
q__bogz1fl702150005q_usb_ffrepo__lag007,0.987461,0.017171,0.488622,0.49945005
q__bogz1lm263061110q_row_bills_raw__lag002,1.0,0.227372,0.271971,0.499343
q__bogz1lm263061110q_row_bills__lag002,1.0,0.227372,0.271971,0.499343
d__aaa10y_aaa10y__lag036,0.54232,0.223723,0.696986,0.49931884
d__aaa10y_aaa10y__lag018,0.54232,0.202349,0.718288,0.49927937
d__baa10y_baa10y__lag016,0.504702,0.135386,0.853463,0.49907417
d__aaa10y_aaa10y__lag029,0.54232,0.210895,0.709143,0.49895511
q__bogz1fl543461113q_li_bills__lag006,0.990596,0.148336,0.355345,0.49894461
q__bogz1fa633061110q_mmf_bills_tx__lag004,0.984326,0.413861,0.092915,0.49883332
q__bogz1lm263061110q_row_bills_raw__lag003,1.0,0.20249,0.29625,0.49874072
q__bogz1lm263061110q_row_bills__lag003,1.0,0.20249,0.29625,0.49874072
m__houst_houst__lag004,0.840125,0.148718,0.444801,0.49863058
d__aaa10y_aaa10y__lag021,0.54232,0.210216,0.709175,0.49860367
d__aaa10y_aaa10y__lag027,0.54232,0.206355,0.712149,0.49812281
q__bogz1lm573061133q_private_dc_pension_ts__lag003,1.0,0.108387,0.389438,0.49782435
q__bogz1fl343061123q_fed_gov_dcg_retirement_ts__lag001,1.0,0.296644,0.201118,0.49776276
d__aaa10y_aaa10y__lag068,0.54232,0.248001,0.669808,0.49774587
d__aaa10y_aaa10y__lag073,0.54232,0.252623,0.664857,0.49756728
d__baa10y_baa10y__lag002,0.504702,0.116557,0.868724,0.49727358
q__bogz1lm573061133q_private_dc_pension_ts__lag001,1.0,0.129151,0.367992,0.49714327
d__aaa10y_aaa10y__lag069,0.54232,0.24643,0.670216,0.49711531
d__aaa10y_aaa10y__lag072,0.54232,0.245214,0.671065,0.49691587
d__aaa10y_aaa10y__lag001,0.54232,0.165794,0.750063,0.49668736
m__manemp_manemp__lag004,1.0,0.312211,0.184451,0.49666207
d__aaa10y_aaa10y__lag035,0.54232,0.218691,0.696838,0.49650925
d__aaa10y_aaa10y__lag003,0.54232,0.16618,0.749327,0.49649741
m__permit_permit__lag008,0.824451,0.204954,0.397252,0.49648945
d__aaa10y_aaa10y__lag071,0.54232,0.246468,0.668904,0.49642402
d__baa10y_baa10y__lag015,0.504702,0.129707,0.853864,0.49641037
m__civpart_civpart__lag001,0.981191,0.221159,0.284742,0.4963855
d__aaa10y_aaa10y__lag033,0.54232,0.212499,0.702771,0.49636931
d__aaa10y_aaa10y__lag004,0.54232,0.170544,0.744684,0.49634579
d__aaa10y_aaa10y__lag006,0.54232,0.175463,0.739681,0.49630078
d__aaa10y_aaa10y__lag037,0.54232,0.223241,0.691903,0.49630064
d__aaa10y_aaa10y__lag005,0.54232,0.171133,0.743947,0.49626603
d__aaa10y_aaa10y__lag007,0.54232,0.175157,0.739738,0.49616557
q__bogz1fa313161105q_tsy_net_tx__lag003,0.987461,0.337544,0.164806,0.49605081
d__baa10y_baa10y__lag005,0.504702,0.119382,0.863178,0.49589974
d__aaa10y_aaa10y__lag008,0.54232,0.17429,0.74004,0.49585909
m__civpart_civpart__lag002,0.981191,0.210948,0.294134,0.49558196
m__houst_houst__lag007,0.836991,0.195525,0.396559,0.49556883
d__baa10y_baa10y__lag001,0.504702,0.114628,0.867217,0.4955396
d__baa10y_baa10y__lag006,0.504702,0.121363,0.860127,0.49536018
q__bogz1fl702150005q_usb_ffrepo__lag004,0.996865,0.033784,0.462987,0.49521373
d__aaa10y_aaa10y__lag032,0.54232,0.209812,0.703288,0.49519244
d__baa10y_baa10y__lag004,0.504702,0.118151,0.862967,0.49517238
d__baa10y_baa10y__lag014,0.504702,0.123143,0.85767,0.49501887
m__usalolitoaastsam_oecd_leading_indicator_us__lag012,0.884013,0.3587,0.200797,0.49460261
q__bogz1fa313161110q_totalbills_z1_tx__lag004,0.984326,0.407101,0.095376,0.49460164
d__baa10y_baa10y__lag003,0.504702,0.116957,0.862698,0.49443408
d__aaa10y_aaa10y__lag070,0.54232,0.24638,0.665255,0.49439764
d__aaa10y_aaa10y__lag025,0.54232,0.20406,0.707568,0.49439359
d__aaa10y_aaa10y__lag026,0.54232,0.200371,0.711166,0.49434439
m__usgood_usgood__lag004,1.0,0.308177,0.1861,0.49427674
q__hnotsbq027s_hhnp_tsy_tx__lag008,0.971787,0.341498,0.166951,0.49410469
q__bogz1fl383061105q_dom_nonfin_sector_tsy__lag003,1.0,0.108995,0.384931,0.49392572
d__baa10y_baa10y__lag034,0.504702,0.159448,0.818664,0.49365561
d__baa10y_baa10y__lag017,0.504702,0.133788,0.844192,0.49358895
d__aaa10y_aaa10y__lag034,0.54232,0.216026,0.694011,0.4935311
m__civpart_civpart__lag009,0.974922,0.184894,0.321328,0.49352636
d__aaa10y_aaa10y__lag067,0.54232,0.241407,0.668487,0.49345322
d__baa10y_baa10y__lag033,0.504702,0.155433,0.822263,0.49344523
m__mvmtd027mnfrbdal_mv_mkt_debt__lag004,1.0,0.147099,0.346313,0.4934115
d__aaa10y_aaa10y__lag042,0.54232,0.219648,0.689624,0.49311642
d__baa10y_baa10y__lag035,0.504702,0.159711,0.817118,0.49300793
m__awhman_awhman__lag010,1.0,0.067197,0.425798,0.492995
m__houst_houst__lag010,0.833856,0.232797,0.358391,0.49296555
d__baa10y_baa10y__lag010,0.504702,0.121669,0.854848,0.49284984
d__baa10y_baa10y__lag027,0.504702,0.146802,0.829361,0.49267166
d__baa10y_baa10y__lag018,0.504702,0.135031,0.841075,0.49264321
d__baa10y_baa10y__lag008,0.504702,0.12007,0.855875,0.49256187
d__aaa10y_aaa10y__lag041,0.54232,0.214784,0.693127,0.49237809
d__baa10y_baa10y__lag011,0.504702,0.120801,0.854648,0.49231141
d__aaa10y_aaa10y__lag040,0.54232,0.219251,0.688482,0.4922816
d__baa10y_baa10y__lag007,0.504702,0.118685,0.856645,0.49225148
d__aaa10y_aaa10y__lag030,0.54232,0.202608,0.705063,0.49224767
m__mvmtd027mnfrbdal_mv_mkt_debt__lag006,1.0,0.141228,0.351018,0.49224601
d__baa10y_baa10y__lag036,0.504702,0.161857,0.813438,0.49223355
q__bogz1lm403061105q_gses_ts__lag005,0.99373,0.136328,0.358996,0.49221828
q__bogz1lm403061105q_gse_tsy__lag005,0.99373,0.136328,0.358996,0.49221828
q__bogz1fl713061103q_fed_tsy__lag001,1.0,0.144331,0.347862,0.49219347
q__bogz1fl713061103q_fed_tsy_raw__lag001,1.0,0.144331,0.347862,0.49219347
q__bogz1fl713061103q_cb_tsy__lag001,1.0,0.144331,0.347862,0.49219347
d__baa10y_baa10y__lag020,0.504702,0.138416,0.836785,0.49218616
d__baa10y_baa10y__lag037,0.504702,0.164975,0.810225,0.49218579
m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag007,1.0,0.147171,0.345004,0.4921755
m__mvphgfd027mnfrbdal_mv_priv_debt__lag007,1.0,0.147171,0.345004,0.4921755
d__baa10y_baa10y__lag028,0.504702,0.147057,0.827872,0.49204852
d__baa10y_baa10y__lag029,0.504702,0.148,0.826789,0.49197814
d__baa10y_baa10y__lag013,0.504702,0.118624,0.856156,0.49197351
q__bogz1fa403061105q_gses_ts_tx__lag003,0.987461,0.422412,0.075778,0.4919433
d__aaa10y_aaa10y__lag009,0.54232,0.168515,0.738221,0.49174063
d__aaa10y_aaa10y__lag066,0.54232,0.239876,0.666843,0.49173183
d__aaa10y_aaa10y__lag049,0.54232,0.232115,0.674556,0.49170522
d__baa10y_baa10y__lag009,0.504702,0.119964,0.853993,0.49155841
d__aaa10y_aaa10y__lag074,0.54232,0.244314,0.66199,0.49150628
d__baa10y_baa10y__lag025,0.504702,0.143074,0.830719,0.49147538
m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag006,1.0,0.14782,0.343632,0.49145141
m__mvphgfd027mnfrbdal_mv_priv_debt__lag006,1.0,0.14782,0.343632,0.49145141
m__civpart_civpart__lag006,0.978056,0.19482,0.307641,0.49143469
d__aaa10y_aaa10y__lag045,0.54232,0.221911,0.684102,0.4913486
d__baa10y_baa10y__lag026,0.504702,0.143565,0.829952,0.49133612
m__houst_houst__lag006,0.840125,0.177087,0.407534,0.4911549
d__baa10y_baa10y__lag019,0.504702,0.133781,0.839275,0.49110359
d__baa10y_baa10y__lag012,0.504702,0.119125,0.853843,0.49105908
d__baa10y_baa10y__lag021,0.504702,0.138816,0.834141,0.49105366
d__aaa10y_aaa10y__lag039,0.54232,0.213826,0.691536,0.49099597
q__ib0000043q086sbea_imp_ind_pi__lag002,0.733542,0.354093,0.315061,0.49085281
d__aaa10y_aaa10y__lag046,0.54232,0.221009,0.684087,0.49085115
d__aaa10y_aaa10y__lag062,0.54232,0.240718,0.664332,0.49082668
d__aaa10y_aaa10y__lag031,0.54232,0.202737,0.702291,0.49081475
m__civpart_civpart__lag004,0.978056,0.197857,0.303919,0.49076541
d__baa10y_baa10y__lag032,0.504702,0.150814,0.821488,0.49072305
d__baa10y_baa10y__lag031,0.504702,0.150494,0.821731,0.49068415
m__mvmtd027mnfrbdal_mv_mkt_debt__lag003,1.0,0.147548,0.343071,0.49061942
d__aaa10y_aaa10y__lag065,0.54232,0.242333,0.662279,0.49058901
d__aaa10y_aaa10y__lag048,0.54232,0.231207,0.673378,0.49057437
d__baa10y_baa10y__lag023,0.504702,0.138641,0.833175,0.49047766
d__aaa10y_aaa10y__lag061,0.54232,0.237852,0.666507,0.49045203
d__aaa10y_aaa10y__lag013,0.54232,0.172358,0.732001,0.49045141
m__mvmtd027mnfrbdal_mv_mkt_debt__lag005,1.0,0.141101,0.349264,0.49036559
d__aaa10y_aaa10y__lag047,0.54232,0.225397,0.678744,0.49033317
d__baa10y_baa10y__lag024,0.504702,0.140536,0.830638,0.49015363
d__baa10y_baa10y__lag030,0.504702,0.147687,0.822955,0.48988538
d__aaa10y_aaa10y__lag022,0.54232,0.199599,0.703523,0.48978114
m__mvmtd027mnfrbdal_mv_mkt_debt__lag002,1.0,0.150136,0.339404,0.48953949
m__civpart_civpart__lag003,0.981191,0.205881,0.293039,0.48953599
m__mvmtd027mnfrbdal_mv_mkt_debt__lag007,1.0,0.137137,0.352128,0.48926454
q__bogz1fl543461113q_li_bills__lag008,0.984326,0.141209,0.355835,0.48925309
d__aaa10y_aaa10y__lag064,0.54232,0.243635,0.658159,0.48906025
d__aaa10y_aaa10y__lag038,0.54232,0.215452,0.686328,0.48905293
m__houst_houst__lag009,0.836991,0.226229,0.35787,0.48888501
d__baa10y_baa10y__lag042,0.504702,0.164547,0.803954,0.4888047
d__baa10y_baa10y__lag040,0.504702,0.162859,0.805252,0.48860744
d__baa10y_baa10y__lag039,0.504702,0.16166,0.806431,0.48859782
m__ipman_ipman__lag002,0.680251,0.343079,0.375105,0.48854512
d__aaa10y_aaa10y__lag023,0.54232,0.195547,0.705268,0.4885298
m__indpro_indpro__lag011,1.0,0.179451,0.309077,0.48852809
m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag005,1.0,0.147529,0.340891,0.4884195
m__mvphgfd027mnfrbdal_mv_priv_debt__lag005,1.0,0.147529,0.340891,0.4884195
m__srvprd_srvprd__lag003,1.0,0.089371,0.398983,0.48835455
d__aaa10y_aaa10y__lag024,0.54232,0.198368,0.702,0.48828733
m__permit_permit__lag004,0.827586,0.140395,0.449495,0.48818499
m__civpart_civpart__lag008,0.974922,0.177788,0.322862,0.48809413
m__mvmtd027mnfrbdal_mv_mkt_debt__lag001,1.0,0.153582,0.334502,0.48808386
d__baa10y_baa10y__lag041,0.504702,0.162034,0.804957,0.4880425
q__bogz1fa763061100q_usb_tsy_oth_tx__lag001,0.99373,0.352436,0.138528,0.48788655
m__mcumfn_caputil_man__lag005,0.677116,0.356888,0.363318,0.487663
d__aaa10y_aaa10y__lag077,0.54232,0.237226,0.66184,0.48758091
d__aaa10y_aaa10y__lag075,0.54232,0.240672,0.658294,0.48752729
d__aaa10y_aaa10y__lag050,0.54232,0.22934,0.669392,0.48739986
d__aaa10y_aaa10y__lag076,0.54232,0.236352,0.661997,0.48719256
q__ad02rc1q027sbea_gov_netlending__lag004,0.824451,0.336467,0.254391,0.48713372
q__bogz1fl543461113q_li_bills__lag005,0.99373,0.136854,0.35325,0.48703151
q__bogz1lm103061103q_nfcb_tsy__lag001,1.0,0.048671,0.438355,0.48702624
d__baa10y_baa10y__lag022,0.504702,0.133423,0.831535,0.48701632
q__bogz1lm343061113q_fed_gov_dcf_retirement_ts__lag004,0.996865,0.155871,0.332671,0.48701096
q__bogz1lm343061113q_fed_gov_dc_retirement_ts__lag004,0.996865,0.155871,0.332671,0.48701096
q__bogz1lm343061113q_fed_ret_tsy_dc__lag004,0.996865,0.155871,0.332671,0.48701096
d__aaa10y_aaa10y__lag043,0.54232,0.211446,0.68648,0.48696313
d__aaa10y_aaa10y__lag058,0.54232,0.236979,0.660657,0.48680579
d__baa10y_baa10y__lag038,0.504702,0.159761,0.804708,0.48676963
d__aaa10y_aaa10y__lag060,0.54232,0.232821,0.664739,0.48676493
d__aaa10y_aaa10y__lag059,0.54232,0.236051,0.661307,0.48665482
q__bogz1lm573061133q_private_dc_pension_ts__lag004,0.996865,0.087309,0.400313,0.48609418
q__bogz1lm573061105q_private_pension_ts__lag004,0.996865,0.152293,0.335308,0.48607167
m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag010,1.0,0.135256,0.350761,0.48601652
m__mvphgfd027mnfrbdal_mv_priv_debt__lag010,1.0,0.135256,0.350761,0.48601652
d__aaa10y_aaa10y__lag080,0.54232,0.235972,0.660071,0.48594209
q__bogz1fl383061105q_dom_nonfin_sector_tsy__lag008,0.984326,0.103437,0.390141,0.48584207
q__bogz1fl704141005q_usb_stloan_l__lag003,1.0,0.03054,0.455109,0.48564873
d__aaa10y_aaa10y__lag063,0.54232,0.238699,0.656623,0.48555059
d__aaa10y_aaa10y__lag057,0.54232,0.236063,0.659217,0.4855277
q__bogz1fa513061105q_pc_insurance_ts_tx__lag007,0.974922,0.210868,0.287036,0.48541719
d__baa10y_baa10y__lag048,0.504702,0.178194,0.783409,0.48532321
d__aaa10y_aaa10y__lag012,0.54232,0.17056,0.72428,0.4852899
m__permit_permit__lag006,0.827586,0.155469,0.430896,0.48526777
q__bogz1fl704135005q_usb_loan_l__lag003,1.0,0.031206,0.454058,0.48526379
m__civpart_civpart__lag007,0.974922,0.178876,0.31886,0.48525339
d__aaa10y_aaa10y__lag081,0.54232,0.238109,0.656594,0.48521525
q__bogz1fl573061143q_private_db_pension_ts__lag004,0.996865,0.203749,0.282943,0.48516605
q__b093rc1q027sbea_gov_int_row__lag008,0.968652,0.19777,0.302998,0.48507004
m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag004,1.0,0.146877,0.338138,0.48501523
m__mvphgfd027mnfrbdal_mv_priv_debt__lag004,1.0,0.146877,0.338138,0.48501523
m__permit_permit__lag007,0.824451,0.188573,0.399707,0.4850083
d__aaa10y_aaa10y__lag044,0.54232,0.212846,0.681451,0.48499496
m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag008,1.0,0.137983,0.346991,0.48497375
m__mvphgfd027mnfrbdal_mv_priv_debt__lag008,1.0,0.137983,0.346991,0.48497375
m__srvprd_srvprd__lag002,1.0,0.083181,0.401549,0.48472933
d__aaa10y_aaa10y__lag083,0.54232,0.233009,0.660494,0.48456426
m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag009,1.0,0.134822,0.349703,0.48452492
m__mvphgfd027mnfrbdal_mv_priv_debt__lag009,1.0,0.134822,0.349703,0.48452492
m__manemp_manemp__lag012,1.0,0.252368,0.232135,0.48450383
d__baa10y_baa10y__lag049,0.504702,0.176899,0.782954,0.48443973
d__baa10y_baa10y__lag045,0.504702,0.170758,0.788644,0.48421255
d__aaa10y_aaa10y__lag010,0.54232,0.165242,0.727075,0.48392119
d__dgs30_dgs30__lag033,0.617555,0.353789,0.429771,0.48389101
d__aaa10y_aaa10y__lag011,0.54232,0.167488,0.724692,0.48384687
d__baa10y_baa10y__lag061,0.504702,0.188275,0.770401,0.48384591
d__aaa10y_aaa10y__lag051,0.54232,0.228495,0.663676,0.48384158
d__aaa10y_aaa10y__lag082,0.54232,0.233675,0.658395,0.48378683
m__civpart_civpart__lag005,0.978056,0.183789,0.310785,0.48372188
d__baa10y_baa10y__lag047,0.504702,0.173791,0.78451,0.48365653
d__baa10y_baa10y__lag058,0.504702,0.189017,0.769111,0.48356978
d__dgs30_dgs30__lag034,0.617555,0.352077,0.430642,0.48337178
q__bogz1fl702050005q_usb_ffrrp__lag002,1.0,0.286103,0.197208,0.4833111
d__dgs30_dgs30__lag089,0.61442,0.356813,0.429598,0.48318662
d__baa10y_baa10y__lag062,0.504702,0.188722,0.768431,0.48307728
d__baa10y_baa10y__lag044,0.504702,0.165981,0.79114,0.48306096
d__dgs30_dgs30__lag090,0.61442,0.359688,0.426512,0.48305691
q__bogz1fl712051000q_fed_rrp__lag006,0.990596,0.39086,0.096687,0.48296172
d__baa10y_baa10y__lag043,0.504702,0.160235,0.796615,0.48292413
m__srvprd_srvprd__lag009,1.0,0.102019,0.380865,0.48288402
d__baa10y_baa10y__lag046,0.504702,0.170397,0.786295,0.48284427
d__baa10y_baa10y__lag059,0.504702,0.187762,0.768669,0.48271307
d__aaa10y_aaa10y__lag079,0.54232,0.233449,0.656467,0.48261879
q__ib0000043q086sbea_imp_ind_pi__lag005,0.724138,0.222078,0.444316,0.48256113
d__aaa10y_aaa10y__lag055,0.54232,0.230737,0.65893,0.48248417
d__baa10y_baa10y__lag073,0.504702,0.198204,0.757754,0.48247404
d__baa10y_baa10y__lag057,0.504702,0.18706,0.76861,0.48232882
m__ipman_ipman__lag001,0.680251,0.318743,0.390166,0.48223559
d__baa10y_baa10y__lag054,0.504702,0.181684,0.773669,0.48216885
d__dgs30_dgs30__lag039,0.617555,0.352022,0.428672,0.48212103
d__baa10y_baa10y__lag050,0.504702,0.174624,0.780602,0.48210448
d__dgs30_dgs30__lag042,0.617555,0.352601,0.427949,0.48203223
d__baa10y_baa10y__lag060,0.504702,0.185263,0.769476,0.48185887
m__srvprd_srvprd__lag006,1.0,0.09253,0.389244,0.48177429
d__dgs30_dgs30__lag037,0.617555,0.351812,0.427918,0.48152556
m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag003,1.0,0.146717,0.334784,0.48150031
m__mvphgfd027mnfrbdal_mv_priv_debt__lag003,1.0,0.146717,0.334784,0.48150031
q__bogz1fl702050005q_usb_ffrrp__lag006,0.990596,0.285228,0.200703,0.48136072
d__dgs30_dgs30__lag040,0.617555,0.351277,0.428175,0.48135459
m__usgood_usgood__lag009,1.0,0.313113,0.168236,0.48134927
q__bogz1lm263061110q_row_bills_raw__lag004,0.996865,0.165177,0.317607,0.48127113
q__bogz1lm263061110q_row_bills__lag004,0.996865,0.165177,0.317607,0.48127113
d__baa10y_baa10y__lag053,0.504702,0.17683,0.776655,0.481226
d__baa10y_baa10y__lag072,0.504702,0.19367,0.759754,0.48119507
m__srvprd_srvprd__lag001,1.0,0.075999,0.405109,0.48110786
d__baa10y_baa10y__lag051,0.504702,0.175233,0.777867,0.48103181
d__aaa10y_aaa10y__lag054,0.54232,0.228584,0.658288,0.4809684
q__b092rc1q027sbea_gov_int_priv__lag008,0.805643,0.093335,0.503609,0.4809231
d__aaa10y_aaa10y__lag086,0.54232,0.242259,0.644427,0.48086726
d__dgs30_dgs30__lag032,0.617555,0.348964,0.42968,0.48085506
d__aaa10y_aaa10y__lag056,0.54232,0.231509,0.655117,0.48083491
d__baa10y_baa10y__lag069,0.504702,0.188724,0.763894,0.48078847
d__baa10y_baa10y__lag055,0.504702,0.183073,0.769411,0.48072072
q__bogz1fl712151003q_fed_repo__lag004,0.996865,0.21504,0.267122,0.48065098
d__aaa10y_aaa10y__lag078,0.54232,0.234435,0.651847,0.48064805
q__bogz1lm543061115q_li_bills__lag005,0.99373,0.157302,0.326308,0.48057826
d__dgs30_dgs30__lag043,0.617555,0.345938,0.432079,0.48046818
q__bogz1fl663061165q_brokers_dealers_long_ts__lag003,1.0,0.087828,0.392593,0.48042128
d__dgs30_dgs30__lag041,0.617555,0.348915,0.428884,0.48033385
d__baa10y_baa10y__lag063,0.504702,0.188399,0.763188,0.48026802
d__dgs30_dgs30__lag045,0.617555,0.338495,0.438788,0.480015
d__baa10y_baa10y__lag056,0.504702,0.182165,0.768776,0.47994204
d__baa10y_baa10y__lag068,0.504702,0.18655,0.764369,0.479931
d__baa10y_baa10y__lag065,0.504702,0.18881,0.761962,0.4798572
d__dgs30_dgs30__lag036,0.617555,0.349899,0.427003,0.47977944
d__baa10y_baa10y__lag064,0.504702,0.18915,0.761246,0.47966696
m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag011,1.0,0.128282,0.351321,0.47960244
m__mvphgfd027mnfrbdal_mv_priv_debt__lag011,1.0,0.128282,0.351321,0.47960244
m__usgood_usgood__lag005,1.0,0.314657,0.164932,0.47958906
d__aaa10y_aaa10y__lag053,0.54232,0.220372,0.663598,0.47939441
d__baa10y_baa10y__lag074,0.504702,0.195108,0.754603,0.47932122
d__dgs30_dgs30__lag038,0.617555,0.34739,0.428716,0.47928794
d__dgs30_dgs30__lag035,0.617555,0.345573,0.430504,0.47927009
m__permit_permit__lag010,0.821317,0.225831,0.357663,0.47923286
d__dgs30_dgs30__lag057,0.61442,0.33981,0.440093,0.47918762
d__baa10y_baa10y__lag067,0.504702,0.184889,0.764134,0.47897407
d__dgs30_dgs30__lag044,0.617555,0.340082,0.435468,0.4789446
d__baa10y_baa10y__lag075,0.504702,0.194333,0.754574,0.47891546
m__manemp_manemp__lag011,1.0,0.250515,0.228378,0.47889271
d__baa10y_baa10y__lag071,0.504702,0.190812,0.758022,0.47887845
