job_id,k_screened,factor_id,rank,feature_id,loading,explained_eigenvalue
tdcpass_identity_baseline_deposits,200,dflmx_k200_f4,8,q__bogz1fr263061105q_row_bills_reval__lag003,0.013483,11.09652
tdcpass_identity_baseline_deposits,200,dflmx_k200_f4,9,q__bogz1fr263061105q_row_tsy_reval__lag003,0.013483,11.09652
tdcpass_identity_baseline_deposits,200,dflmx_k200_f4,10,q__bogz1fr263061130q_row_gov_tsy_reval__lag003,0.012675,11.09652
tdcpass_identity_baseline_deposits,200,dflmx_k200_f4,11,q__bogz1fr543061175q_life_insurance_ts_reval__lag003,0.011087,11.09652
tdcpass_identity_baseline_deposits,200,dflmx_k200_f4,12,q__bogz1fa633061105q_money_market_funds_ts_tx__lag002,0.007218,11.09652
tdcpass_identity_baseline_deposits,300,dflmx_k300_f1,1,d__dgs5_dgs5__lag037,-0.004461,151.145045
tdcpass_identity_baseline_deposits,300,dflmx_k300_f1,2,d__dgs5_dgs5__lag038,-0.004461,151.145045
tdcpass_identity_baseline_deposits,300,dflmx_k300_f1,3,d__dgs5_dgs5__lag036,-0.004461,151.145045
tdcpass_identity_baseline_deposits,300,dflmx_k300_f1,4,d__dgs5_dgs5__lag039,-0.00446,151.145045
tdcpass_identity_baseline_deposits,300,dflmx_k300_f1,5,d__dgs5_dgs5__lag043,-0.00446,151.145045
tdcpass_identity_baseline_deposits,300,dflmx_k300_f1,6,d__dgs5_dgs5__lag044,-0.00446,151.145045
tdcpass_identity_baseline_deposits,300,dflmx_k300_f1,7,d__dgs5_dgs5__lag040,-0.00446,151.145045
tdcpass_identity_baseline_deposits,300,dflmx_k300_f1,8,d__dgs5_dgs5__lag032,-0.00446,151.145045
tdcpass_identity_baseline_deposits,300,dflmx_k300_f1,9,d__dgs5_dgs5__lag041,-0.004459,151.145045
tdcpass_identity_baseline_deposits,300,dflmx_k300_f1,10,d__dgs5_dgs5__lag031,-0.004459,151.145045
tdcpass_identity_baseline_deposits,300,dflmx_k300_f1,11,d__dgs5_dgs5__lag046,-0.004458,151.145045
tdcpass_identity_baseline_deposits,300,dflmx_k300_f1,12,d__dgs5_dgs5__lag042,-0.004458,151.145045
tdcpass_identity_baseline_deposits,300,dflmx_k300_f2,1,m__ipcongd_ipcongd__lag008,0.0076,35.027707
tdcpass_identity_baseline_deposits,300,dflmx_k300_f2,2,m__ipcongd_ipcongd__lag003,0.007599,35.027707
tdcpass_identity_baseline_deposits,300,dflmx_k300_f2,3,m__ipcongd_ipcongd__lag009,0.007594,35.027707
tdcpass_identity_baseline_deposits,300,dflmx_k300_f2,4,m__ipfinal_ipfinal__lag001,0.007377,35.027707
tdcpass_identity_baseline_deposits,300,dflmx_k300_f2,5,m__ipfinal_ipfinal__lag002,0.007374,35.027707
tdcpass_identity_baseline_deposits,300,dflmx_k300_f2,6,m__ipfinal_ipfinal__lag003,0.007372,35.027707
tdcpass_identity_baseline_deposits,300,dflmx_k300_f2,7,m__ipfinal_ipfinal__lag004,0.007365,35.027707
tdcpass_identity_baseline_deposits,300,dflmx_k300_f2,8,m__ipfinal_ipfinal__lag005,0.007355,35.027707
tdcpass_identity_baseline_deposits,300,dflmx_k300_f2,9,m__ipfinal_ipfinal__lag007,0.00735,35.027707
tdcpass_identity_baseline_deposits,300,dflmx_k300_f2,10,m__ipfinal_ipfinal__lag006,0.007349,35.027707
tdcpass_identity_baseline_deposits,300,dflmx_k300_f2,11,m__ipfinal_ipfinal__lag008,0.007341,35.027707
tdcpass_identity_baseline_deposits,300,dflmx_k300_f2,12,m__ipfinal_ipfinal__lag010,0.007339,35.027707
tdcpass_identity_baseline_deposits,300,dflmx_k300_f3,1,q__fbtsatq027s_dom_fin_sector_tsy_tx__lag002,-0.008133,22.220136
tdcpass_identity_baseline_deposits,300,dflmx_k300_f3,2,m__psavert_psavert__lag009,-0.007504,22.220136
tdcpass_identity_baseline_deposits,300,dflmx_k300_f3,3,q__bogz1fa713061103q_cb_tsy_tx__lag002,-0.007215,22.220136
tdcpass_identity_baseline_deposits,300,dflmx_k300_f3,4,m__unrate_unrate__lag009,-0.006991,22.220136
tdcpass_identity_baseline_deposits,300,dflmx_k300_f3,5,m__unrate_unrate__lag006,-0.006873,22.220136
tdcpass_identity_baseline_deposits,300,dflmx_k300_f3,6,m__psavert_psavert__lag006,-0.006859,22.220136
tdcpass_identity_baseline_deposits,300,dflmx_k300_f3,7,q__bogz1fa713061103q_cb_tsy_tx__lag003,-0.006722,22.220136
tdcpass_identity_baseline_deposits,300,dflmx_k300_f3,8,m__unrate_unrate__lag008,-0.006719,22.220136
tdcpass_identity_baseline_deposits,300,dflmx_k300_f3,9,m__psavert_psavert__lag008,-0.006654,22.220136
tdcpass_identity_baseline_deposits,300,dflmx_k300_f3,10,q__bogz1fr543061175q_life_insurance_ts_reval__lag003,-0.006589,22.220136
tdcpass_identity_baseline_deposits,300,dflmx_k300_f3,11,q__bogz1fa313161105q_tsy_net_tx__lag002,-0.006518,22.220136
tdcpass_identity_baseline_deposits,300,dflmx_k300_f3,12,m__unrate_unrate__lag005,-0.006509,22.220136
tdcpass_identity_baseline_deposits,300,dflmx_k300_f4,1,q__bogz1fr573061105q_private_pension_ts_reval__lag003,0.012717,13.562816
tdcpass_identity_baseline_deposits,300,dflmx_k300_f4,2,q__bogz1fr343061113q_fed_gov_dcf_retirement_ts_reval__lag003,0.012673,13.562816
tdcpass_identity_baseline_deposits,300,dflmx_k300_f4,3,q__bogz1fr573061143q_private_db_pension_ts_reval__lag003,0.012673,13.562816
tdcpass_identity_baseline_deposits,300,dflmx_k300_f4,4,q__bogz1fr593061105q_pension_ts_reval__lag003,0.012639,13.562816
tdcpass_identity_baseline_deposits,300,dflmx_k300_f4,5,q__bogz1fr343061105q_fed_gov_retirement_ts_reval__lag003,0.012596,13.562816
tdcpass_identity_baseline_deposits,300,dflmx_k300_f4,6,q__bogz1fr573061133q_private_dc_pension_ts_reval__lag003,0.012571,13.562816
tdcpass_identity_baseline_deposits,300,dflmx_k300_f4,7,q__bogz1fr653061105q_mutual_funds_ts_reval__lag003,0.012464,13.562816
tdcpass_identity_baseline_deposits,300,dflmx_k300_f4,8,q__bogz1fr223061143q_state_local_db_retirement_ts_reval__lag003,0.012349,13.562816
tdcpass_identity_baseline_deposits,300,dflmx_k300_f4,9,q__bogz1fr753061103q_usb_tsy_for_reval__lag003,0.012105,13.562816
tdcpass_identity_baseline_deposits,300,dflmx_k300_f4,10,q__bogz1fr263061105q_row_bills_reval__lag003,0.011901,13.562816
tdcpass_identity_baseline_deposits,300,dflmx_k300_f4,11,q__bogz1fr263061105q_row_tsy_reval__lag003,0.011901,13.562816
tdcpass_identity_baseline_deposits,300,dflmx_k300_f4,12,q__bogz1fr263061130q_row_gov_tsy_reval__lag003,0.010958,13.562816
