feature_id,coverage_share,abs_corr_treatment,abs_corr_outcome_max,screen_score
d__dgs2_dgs2__lag081,0.623824,0.41661,0.645599,0.66263165
d__dgs2_dgs2__lag076,0.623824,0.417759,0.643903,0.66229078
d__dgs2_dgs2__lag080,0.623824,0.414872,0.646048,0.66182796
d__dgs2_dgs2__lag079,0.623824,0.414534,0.646286,0.66176539
q__ib0000043q086sbea_imp_ind_pi__lag003,0.730408,0.328732,0.576901,0.66148123
m__uspriv_uspriv__lag008,1.0,0.14157,0.51891,0.66048018
q__bogz1fa313161105q_tsy_net_tx__lag002,0.990596,0.533072,0.132514,0.65932625
m__payems_nonfarm_payrolls__lag002,1.0,0.133484,0.524451,0.65793525
q__bogz1lm343061105q_fed_gov_retirement_ts__lag007,0.987461,0.093864,0.572369,0.65787947
q__bogz1lm343061105q_fed_ret_tsy_total__lag007,0.987461,0.093864,0.572369,0.65787947
m__uspriv_uspriv__lag006,1.0,0.143566,0.513584,0.65715024
q__bogz1fl313024000q_tres_oper_cash__lag002,1.0,0.55783,0.09836,0.65619028
m__payems_nonfarm_payrolls__lag005,1.0,0.131601,0.524409,0.65600993
m__uspriv_uspriv__lag003,1.0,0.139497,0.513985,0.65348181
q__psave_psave__lag002,0.987461,0.593486,0.067099,0.65230202
q__bogz1fl702150005q_usb_ffrepo__lag001,1.0,0.080559,0.571207,0.65176603
m__awotman_awotman__lag001,0.880878,0.135037,0.604314,0.65127849
q__bogz1fl702050005q_usb_ffrrp__lag008,0.984326,0.295204,0.365667,0.65051214
m__ipman_ipman__lag008,0.673981,0.371529,0.592231,0.64955641
q__bogz1fl702050005q_usb_ffrrp__lag006,0.990596,0.285228,0.370452,0.64951302
m__awotman_awotman__lag002,0.880878,0.132662,0.604559,0.64940197
q__bogz1fl543061175q_life_insurance_ts__lag002,1.0,0.260167,0.388841,0.6490076
m__awhman_awhman__lag008,1.0,0.137005,0.511679,0.64868362
m__payems_nonfarm_payrolls__lag001,1.0,0.12553,0.522118,0.64764859
m__iputil_iputil__lag012,1.0,0.070622,0.576455,0.64707719
m__payems_nonfarm_payrolls__lag004,1.0,0.121903,0.523985,0.6458881
m__payems_nonfarm_payrolls__lag007,1.0,0.117805,0.527813,0.64561832
m__uspriv_uspriv__lag005,1.0,0.133132,0.512349,0.64548161
m__uspriv_uspriv__lag002,1.0,0.131855,0.511827,0.64368184
q__ib0000043q086sbea_imp_ind_pi__lag004,0.727273,0.313253,0.570677,0.64285853
m__unrate_unrate__lag007,0.974922,0.446532,0.211433,0.64146419
m__ipman_ipman__lag002,0.680251,0.343079,0.598126,0.64025549
m__srvprd_srvprd__lag009,1.0,0.102019,0.536961,0.63898009
m__uspriv_uspriv__lag007,1.0,0.119714,0.516212,0.63592522
m__ipman_ipman__lag005,0.677116,0.345091,0.592719,0.6350061
q__bogz1fl712051000q_fed_rrp__lag005,0.99373,0.566164,0.072082,0.63424482
m__iputil_iputil__lag010,1.0,0.05465,0.579376,0.63402606
m__uspriv_uspriv__lag004,1.0,0.122029,0.511817,0.63384573
q__bogz1fl753061103q_usb_tsy_for__lag006,0.990596,0.240941,0.398905,0.63382833
q__bogz1fl702050005q_usb_ffrrp__lag005,0.99373,0.253289,0.383174,0.6324728
m__uspriv_uspriv__lag001,1.0,0.123071,0.50924,0.63231072
m__usgood_usgood__lag010,1.0,0.237117,0.394905,0.63202213
m__ipman_ipman__lag003,0.680251,0.331696,0.595587,0.63078471
q__bogz1lm343061165q_fed_gov_db_retirement_ts__lag007,0.987461,0.00011,0.632258,0.62443822
q__bogz1lm343061165q_fed_ret_tsy_db__lag007,0.987461,0.00011,0.632258,0.62443822
q__fgdef_fgdef__lag001,0.990596,0.527931,0.102184,0.62418974
m__srvprd_srvprd__lag008,1.0,0.088844,0.535062,0.62390554
m__srvprd_srvprd__lag006,1.0,0.09253,0.531087,0.6236171
q__bogz1fa713061103q_cb_tsy_tx__lag004,0.984326,0.45367,0.17904,0.6227923
q__bogz1fl713123030q_tga__lag002,1.0,0.516068,0.106716,0.62278368
q__bogz1fl713123030q_tga_z1__lag002,1.0,0.516068,0.106716,0.62278368
m__iputil_iputil__lag006,1.0,0.043048,0.578741,0.6217887
m__usgood_usgood__lag011,1.0,0.238133,0.383103,0.62123524
m__ipman_ipman__lag001,0.680251,0.318743,0.594368,0.62114472
q__bogz1fa713061103q_cb_tsy_tx__lag002,0.990596,0.500689,0.126145,0.62093822
m__ipman_ipman__lag004,0.677116,0.32294,0.59406,0.62091577
m__srvprd_srvprd__lag003,1.0,0.089371,0.531476,0.62084689
q__bogz1lm343061165q_fed_gov_db_retirement_ts__lag008,0.984326,0.001388,0.629111,0.62061663
q__bogz1lm343061165q_fed_ret_tsy_db__lag008,0.984326,0.001388,0.629111,0.62061663
q__fbtsatq027s_dom_fin_sector_tsy_tx__lag002,0.990596,0.545253,0.081171,0.62053236
m__ipmat_ipmat__lag008,1.0,0.118416,0.501874,0.62029051
q__bogz1fl702150005q_usb_ffrepo__lag002,1.0,0.050058,0.570208,0.62026624
q__bogz1lm343061105q_fed_gov_retirement_ts__lag005,0.99373,0.049112,0.574859,0.62005915
q__bogz1lm343061105q_fed_ret_tsy_total__lag005,0.99373,0.049112,0.574859,0.62005915
m__unrate_unrate__lag006,0.978056,0.443067,0.18833,0.61754097
q__fbtsatq027s_dom_fin_sector_tsy_tx__lag004,0.984326,0.515762,0.111555,0.61748385
m__usgood_usgood__lag012,1.0,0.244243,0.372908,0.61715093
q__bogz1lm343061105q_fed_gov_retirement_ts__lag008,0.984326,0.060267,0.566394,0.61683865
q__bogz1lm343061105q_fed_ret_tsy_total__lag008,0.984326,0.060267,0.566394,0.61683865
m__ipman_ipman__lag006,0.677116,0.321681,0.58915,0.61673767
m__iputil_iputil__lag011,1.0,0.041169,0.574851,0.61602001
m__iputil_iputil__lag005,1.0,0.041709,0.573923,0.61563283
m__baaffm_baaff__lag001,0.899687,0.201347,0.481067,0.61395853
m__srvprd_srvprd__lag002,1.0,0.083181,0.530264,0.61344458
m__ipmat_ipmat__lag005,1.0,0.109407,0.503171,0.61257807
q__bogz1lm343061105q_fed_gov_retirement_ts__lag006,0.990596,0.044644,0.573514,0.61234383
q__bogz1lm343061105q_fed_ret_tsy_total__lag006,0.990596,0.044644,0.573514,0.61234383
m__srvprd_srvprd__lag005,1.0,0.081874,0.530201,0.61207475
m__iputil_iputil__lag004,1.0,0.036949,0.57485,0.61179918
m__ipman_ipman__lag007,0.673981,0.315825,0.591734,0.61167745
m__ipmat_ipmat__lag009,1.0,0.113378,0.498057,0.61143517
m__iputil_iputil__lag007,1.0,0.02926,0.582117,0.61137722
q__bogz1fl543061175q_life_insurance_ts__lag003,1.0,0.233908,0.376978,0.61088573
m__awhman_awhman__lag007,1.0,0.087586,0.522852,0.6104376
m__ipmat_ipmat__lag002,1.0,0.098811,0.508685,0.60749649
m__uempmean_uempmean__lag001,0.981191,0.269224,0.34856,0.60616496
m__srvprd_srvprd__lag001,1.0,0.075999,0.528493,0.60449228
m__srvprd_srvprd__lag007,1.0,0.071026,0.533336,0.60436258
d__dgs30_dgs30__lag033,0.617555,0.353789,0.623904,0.60377891
d__dgs30_dgs30__lag034,0.617555,0.352077,0.625512,0.60371467
m__srvprd_srvprd__lag004,1.0,0.073538,0.529992,0.60353014
q__bogz1fl702150005q_usb_ffrepo__lag005,0.99373,0.038367,0.568497,0.60305908
d__dgs30_dgs30__lag042,0.617555,0.352601,0.623563,0.60283472
d__dgs30_dgs30__lag002,0.617555,0.338774,0.636946,0.60256095
q__netfi_netfi__lag005,0.978056,0.282871,0.333005,0.60236116
d__dgs30_dgs30__lag037,0.617555,0.351812,0.623128,0.60207873
m__payems_nonfarm_payrolls__lag012,1.0,0.06515,0.53667,0.60182041
d__dgs30_dgs30__lag040,0.617555,0.351277,0.622327,0.60125442
d__dgs30_dgs30__lag036,0.617555,0.349899,0.623354,0.6010372
d__dgs30_dgs30__lag039,0.617555,0.352022,0.620987,0.60088655
d__dgs30_dgs30__lag032,0.617555,0.348964,0.623543,0.60057601
d__dgs30_dgs30__lag023,0.617555,0.343952,0.628141,0.6003208
m__uspriv_uspriv__lag012,1.0,0.073813,0.526395,0.60020802
d__dgs30_dgs30__lag005,0.617555,0.336703,0.635099,0.60014142
d__dgs30_dgs30__lag041,0.617555,0.348915,0.622786,0.60007852
d__dgs30_dgs30__lag003,0.617555,0.334841,0.63604,0.5995722
d__dgs30_dgs30__lag030,0.617555,0.342853,0.627844,0.59945875
d__dgs30_dgs30__lag018,0.617555,0.346333,0.624165,0.59933589
d__dgs30_dgs30__lag035,0.617555,0.345573,0.624874,0.59930456
d__dgs30_dgs30__lag004,0.617555,0.334217,0.636229,0.59930367
d__dgs30_dgs30__lag022,0.617555,0.345295,0.624976,0.59919565
q__bogz1fl313024000q_tres_oper_cash__lag001,1.0,0.557432,0.041415,0.59884696
q__bogz1fl753061103q_usb_tsy_for__lag007,0.987461,0.219275,0.386963,0.59863579
d__dgs30_dgs30__lag011,0.617555,0.343852,0.62541,0.59857252
d__dgs30_dgs30__lag031,0.617555,0.343031,0.626113,0.59849942
d__dgs30_dgs30__lag021,0.617555,0.342977,0.626057,0.59843152
q__bogz1fl704135005q_usb_loan_l__lag003,1.0,0.031206,0.567205,0.59841073
d__dgs30_dgs30__lag015,0.617555,0.343282,0.625094,0.59802551
d__dgs30_dgs30__lag043,0.617555,0.345938,0.622413,0.59800988
d__dgs30_dgs30__lag006,0.617555,0.335449,0.632605,0.59782675
d__dgs30_dgs30__lag001,0.617555,0.333363,0.634563,0.59774685
d__dgs30_dgs30__lag008,0.617555,0.338026,0.629835,0.59770768
d__dgs30_dgs30__lag038,0.617555,0.34739,0.620414,0.59767187
d__dgs30_dgs30__lag014,0.617555,0.34339,0.623902,0.5973558
d__dgs30_dgs30__lag029,0.617555,0.34153,0.625716,0.59732766
d__dgs30_dgs30__lag016,0.617555,0.340842,0.626076,0.5971248
d__dgs30_dgs30__lag013,0.617555,0.34363,0.623097,0.59700703
d__dgs30_dgs30__lag026,0.617555,0.341041,0.625626,0.59697
q__bogz1fl712051000q_fed_rrp__lag004,0.996865,0.492892,0.105948,0.59696236
d__dgs30_dgs30__lag025,0.617555,0.341212,0.625041,0.59671432
d__dgs30_dgs30__lag024,0.617555,0.340246,0.625838,0.59660993
d__dgs30_dgs30__lag020,0.617555,0.339921,0.626027,0.59652588
d__dgs30_dgs30__lag007,0.617555,0.335101,0.630591,0.59636784
m__awhman_awhman__lag011,1.0,0.095229,0.501063,0.59629172
d__dgs30_dgs30__lag019,0.617555,0.341896,0.623443,0.59614935
d__dgs30_dgs30__lag012,0.617555,0.340315,0.624821,0.59602418
q__bogz1fl704141005q_usb_stloan_l__lag003,1.0,0.03054,0.565405,0.59594492
d__dgs30_dgs30__lag017,0.617555,0.340421,0.624061,0.59562084
q__bogz1fl702150005q_usb_ffrepo__lag004,0.996865,0.033784,0.563621,0.59553198
d__dgs30_dgs30__lag027,0.617555,0.339062,0.625008,0.59536619
m__unrate_unrate__lag005,0.978056,0.409397,0.199276,0.59531592
d__dgs30_dgs30__lag010,0.617555,0.34007,0.622246,0.59428334
d__dgs30_dgs30__lag028,0.617555,0.336243,0.625689,0.59404559
d__dgs30_dgs30__lag044,0.617555,0.340082,0.62111,0.59358896
d__dgs30_dgs30__lag009,0.617555,0.334301,0.62687,0.59357587
d__dgs30_dgs30__lag045,0.617555,0.338495,0.62115,0.59263339
m__ipmat_ipmat__lag003,1.0,0.08674,0.505494,0.59223398
m__ipmat_ipmat__lag006,1.0,0.090792,0.500139,0.59093135
m__iputil_iputil__lag008,1.0,0.016723,0.573915,0.59063798
m__iputil_iputil__lag003,1.0,0.010753,0.579822,0.59057466
m__iputil_iputil__lag002,1.0,0.014873,0.574644,0.58951665
q__bogz1fl543061165q_life_insurance_ts__lag001,1.0,0.15583,0.433252,0.58908196
d__dgs30_dgs30__lag090,0.61442,0.359688,0.597342,0.58801846
q__bogz1fl704135005q_usb_loan_l__lag004,0.996865,0.035072,0.554793,0.58801531
m__unrate_unrate__lag004,0.978056,0.400449,0.200514,0.5877761
d__dgs30_dgs30__lag046,0.61442,0.336264,0.619552,0.58727243
d__dgs30_dgs30__lag089,0.61442,0.356813,0.59789,0.5865889
q__bogz1fl702150005q_usb_ffrepo__lag006,0.990596,0.024605,0.567081,0.58612204
m__awhman_awhman__lag010,1.0,0.067197,0.518879,0.58607648
q__bogz1fl704141005q_usb_stloan_l__lag004,0.996865,0.03473,0.553051,0.58593846
m__payems_nonfarm_payrolls__lag011,1.0,0.051769,0.533243,0.58501202
m__ipmat_ipmat__lag007,1.0,0.084695,0.500268,0.58496292
q__fbtsatq027s_dom_fin_sector_tsy_tx__lag003,0.987461,0.466492,0.125419,0.58448965
m__unrate_unrate__lag003,0.981191,0.391979,0.203103,0.58388932
m__uspriv_uspriv__lag011,1.0,0.061338,0.52241,0.58374837
d__dgs30_dgs30__lag048,0.61442,0.333474,0.615622,0.58314384
m__iputil_iputil__lag009,1.0,0.005316,0.577623,0.58293843
d__dgs30_dgs30__lag057,0.61442,0.33981,0.608934,0.58292724
q__netfi_netfi__lag006,0.974922,0.246879,0.350828,0.58271686
d__dgs30_dgs30__lag087,0.61442,0.350356,0.597877,0.58261357
d__dgs30_dgs30__lag056,0.61442,0.337351,0.610853,0.58259559
m__ipman_ipman__lag012,0.670846,0.279927,0.588189,0.58237279
q__bogz1fl702150005q_usb_ffrepo__lag007,0.987461,0.017171,0.571988,0.58177069
d__dgs30_dgs30__lag054,0.61442,0.332862,0.613285,0.58133169
d__dgs30_dgs30__lag047,0.61442,0.328718,0.617296,0.58124996
q__bogz1fl702150005q_usb_ffrepo__lag003,1.0,0.009226,0.57192,0.58114649
d__dgs30_dgs30__lag088,0.61442,0.347765,0.597984,0.58108732
q__fgdef_fgdef__lag002,0.987461,0.514819,0.07343,0.58087308
m__unrate_unrate__lag002,0.981191,0.375237,0.216409,0.58051779
q__ophnfb_nflabor_productivity__lag001,0.990596,0.181718,0.40408,0.58028906
d__dgs30_dgs30__lag086,0.61442,0.34376,0.60052,0.58018493
d__dgs30_dgs30__lag084,0.61442,0.344573,0.599283,0.57992428
d__dgs6mo_dgs6mo__lag001,0.561129,0.409854,0.623358,0.57976464
m__unrate_unrate__lag012,0.971787,0.373439,0.223143,0.57975014
d__dgs30_dgs30__lag055,0.61442,0.331403,0.611584,0.57939027
m__ipmat_ipmat__lag004,1.0,0.077934,0.50144,0.57937356
d__dgs6mo_dgs6mo__lag002,0.561129,0.409632,0.622463,0.5791381
d__dgs30_dgs30__lag058,0.61442,0.335766,0.60655,0.57897733
d__dgs30_dgs30__lag083,0.61442,0.343402,0.598746,0.57887474
q__rhvrusq156n_owner_vacancy__lag008,0.855799,0.165272,0.510977,0.57873365
d__dgs6mo_dgs6mo__lag004,0.561129,0.40899,0.622072,0.57855843
d__dgs6mo_dgs6mo__lag003,0.561129,0.408752,0.622206,0.57850012
d__dgs30_dgs30__lag065,0.61442,0.336198,0.605262,0.57845203
d__dgs30_dgs30__lag082,0.61442,0.342555,0.598881,0.57843701
d__dgs30_dgs30__lag060,0.61442,0.334137,0.607055,0.57828681
d__dgs30_dgs30__lag085,0.61442,0.343137,0.597925,0.57820716
d__dgs30_dgs30__lag066,0.61442,0.33718,0.60379,0.57815078
m__awhman_awhman__lag005,1.0,0.065509,0.512494,0.578003
d__dgs30_dgs30__lag049,0.61442,0.325508,0.615035,0.57788851
d__dgs30_dgs30__lag081,0.61442,0.341886,0.598514,0.57780041
d__dgs6mo_dgs6mo__lag005,0.561129,0.408088,0.621612,0.57779428
d__dgs30_dgs30__lag062,0.61442,0.330986,0.609328,0.57774834
m__baaffm_baaff__lag002,0.899687,0.200864,0.441112,0.57757756
d__dgs30_dgs30__lag071,0.61442,0.339417,0.600388,0.57743515
d__dgs30_dgs30__lag073,0.61442,0.339972,0.599791,0.5774092
d__dgs30_dgs30__lag061,0.61442,0.332204,0.607531,0.57739223
d__dgs30_dgs30__lag068,0.61442,0.337125,0.602499,0.57732338
d__dgs30_dgs30__lag070,0.61442,0.33974,0.59977,0.5772541
q__bogz1fl702150005q_usb_ffrepo__lag008,0.984326,0.004774,0.581593,0.57717578
d__dgs6mo_dgs6mo__lag006,0.561129,0.40788,0.620671,0.5771496
d__dgs30_dgs30__lag080,0.61442,0.340856,0.598187,0.57696701
d__dgs6mo_dgs6mo__lag007,0.561129,0.408757,0.619374,0.57691405
d__dgs30_dgs30__lag050,0.61442,0.322664,0.616215,0.57686621
q__bogz1fl543061165q_life_insurance_ts__lag002,1.0,0.147963,0.428726,0.57668889
d__dgs30_dgs30__lag069,0.61442,0.338458,0.600017,0.57661761
d__dgs6mo_dgs6mo__lag008,0.561129,0.408702,0.617666,0.57592466
d__dgs30_dgs30__lag077,0.61442,0.339849,0.597065,0.57565879
d__dgs30_dgs30__lag067,0.61442,0.334593,0.60213,0.57554144
m__payems_nonfarm_payrolls__lag010,1.0,0.045649,0.529648,0.57529682
m__ipmat_ipmat__lag001,1.0,0.072041,0.503135,0.5751766
d__dgs30_dgs30__lag072,0.61442,0.337276,0.598721,0.57509567
d__dgs30_dgs30__lag074,0.61442,0.338005,0.597624,0.57486922
d__dgs30_dgs30__lag053,0.61442,0.320487,0.614947,0.57474956
d__dgs6mo_dgs6mo__lag010,0.561129,0.407151,0.61678,0.57455655
d__dgs6mo_dgs6mo__lag011,0.561129,0.407641,0.616206,0.57450942
d__dgs30_dgs30__lag079,0.61442,0.336784,0.598027,0.57436654
d__dgs6mo_dgs6mo__lag013,0.561129,0.406518,0.616478,0.57403269
d__dgs30_dgs30__lag078,0.61442,0.337646,0.596314,0.57384366
d__dgs30_dgs30__lag075,0.61442,0.337447,0.596365,0.5737527
d__dgs30_dgs30__lag063,0.61442,0.327833,0.605929,0.57372213
d__dgs6mo_dgs6mo__lag009,0.561129,0.404998,0.617406,0.57369978
m__mich_mich__lag009,0.598746,0.199599,0.758474,0.57364203
d__dgs30_dgs30__lag059,0.61442,0.326372,0.60717,0.57358656
q__bopbca_bopbca__lag001,0.827586,0.201313,0.491762,0.57357957
d__dgs30_dgs30__lag064,0.61442,0.329473,0.603905,0.5734865
d__dgs30_dgs30__lag076,0.61442,0.337032,0.595988,0.57326623
d__dgs6mo_dgs6mo__lag014,0.561129,0.406329,0.61526,0.5732428
m__ipman_ipman__lag010,0.670846,0.266234,0.588255,0.57323065
q__netfi_netfi__lag004,0.981191,0.273147,0.310905,0.57306707
d__dgs30_dgs30__lag051,0.61442,0.318181,0.614479,0.57304521
m__mich_mich__lag003,0.605016,0.182439,0.764272,0.57277524
d__dgs6mo_dgs6mo__lag012,0.561129,0.404724,0.616009,0.57276282
d__dgs6mo_dgs6mo__lag018,0.561129,0.407126,0.613357,0.57262221
d__dgs6mo_dgs6mo__lag017,0.561129,0.405464,0.614559,0.57236398
d__dgs6mo_dgs6mo__lag016,0.561129,0.406576,0.613373,0.57232254
m__uspriv_uspriv__lag010,1.0,0.053852,0.518322,0.57217366
m__unrate_unrate__lag001,0.981191,0.372287,0.210341,0.57166929
d__dgs6mo_dgs6mo__lag015,0.561129,0.405907,0.612455,0.57143194
d__dgs30_dgs30__lag052,0.61442,0.314997,0.614622,0.57117629
d__dgs6mo_dgs6mo__lag021,0.561129,0.407284,0.609935,0.57079077
m__mich_mich__lag010,0.595611,0.213181,0.745045,0.57072965
q__bogz1fl702050005q_usb_ffrrp__lag001,1.0,0.171448,0.398934,0.57038149
d__dgs6mo_dgs6mo__lag020,0.561129,0.406497,0.609782,0.57026297
d__dgs6mo_dgs6mo__lag025,0.561129,0.404392,0.610922,0.56972116
d__dgs6mo_dgs6mo__lag019,0.561129,0.405874,0.609033,0.56949316
d__dgs6mo_dgs6mo__lag022,0.561129,0.404708,0.610182,0.56948378
d__dgs6mo_dgs6mo__lag023,0.561129,0.404317,0.610347,0.56935665
m__awhman_awhman__lag006,1.0,0.085544,0.483714,0.56925816
d__dgs6mo_dgs6mo__lag024,0.561129,0.404695,0.608955,0.56878781
d__dgs3mo_dgs3mo__lag005,0.561129,0.393679,0.619282,0.56840158
d__dgs6mo_dgs6mo__lag026,0.561129,0.402425,0.609778,0.56797573
d__dgs6mo_dgs6mo__lag027,0.561129,0.402693,0.608815,0.56758617
d__dgs3mo_dgs3mo__lag006,0.561129,0.392415,0.618887,0.56747052
q__ib0000043q086sbea_imp_ind_pi__lag005,0.724138,0.222078,0.561442,0.56737635
d__dgs3mo_dgs3mo__lag002,0.561129,0.392921,0.618109,0.56731816
d__dgs3mo_dgs3mo__lag003,0.561129,0.392135,0.618848,0.56729144
d__dgs3mo_dgs3mo__lag004,0.561129,0.391816,0.619098,0.56725271
m__baaffm_baaff__lag006,0.896552,0.143709,0.488882,0.56714999
d__dgs6mo_dgs6mo__lag028,0.561129,0.402524,0.607939,0.56699984
m__tcu_tcu__lag009,0.736677,0.491678,0.277916,0.56694222
d__dgs3mo_dgs3mo__lag007,0.561129,0.391445,0.61807,0.56646774
d__dgs3mo_dgs3mo__lag001,0.561129,0.392344,0.617105,0.56643082
m__uempmean_uempmean__lag002,0.981191,0.226575,0.350454,0.56617494
d__dgs6mo_dgs6mo__lag029,0.561129,0.402167,0.606674,0.56608943
d__dgs3mo_dgs3mo__lag008,0.561129,0.39015,0.618583,0.56602873
q__bogz1fl713123030q_tga__lag001,1.0,0.505979,0.058687,0.564666
q__bogz1fl713123030q_tga_z1__lag001,1.0,0.505979,0.058687,0.564666
d__dgs3mo_dgs3mo__lag017,0.561129,0.389897,0.6163,0.56460621
d__dgs3mo_dgs3mo__lag011,0.561129,0.387815,0.617725,0.56423692
q__bogz1fl543061165q_life_insurance_ts__lag003,1.0,0.139903,0.42428,0.56418313
d__dgs3mo_dgs3mo__lag018,0.561129,0.389672,0.615554,0.56406101
d__dgs3mo_dgs3mo__lag014,0.561129,0.388448,0.616448,0.56387623
d__dgs6mo_dgs6mo__lag030,0.561129,0.401067,0.603661,0.56378161
d__dgs3mo_dgs3mo__lag016,0.561129,0.389726,0.614966,0.56376115
m__mich_mich__lag007,0.598746,0.195429,0.745961,0.56365337
m__ipman_ipman__lag011,0.670846,0.250235,0.589792,0.56352944
d__dgs3mo_dgs3mo__lag010,0.561129,0.387032,0.616757,0.56325504
d__dgs3mo_dgs3mo__lag013,0.561129,0.3864,0.616786,0.56291656
d__dgs3mo_dgs3mo__lag009,0.561129,0.385224,0.617912,0.56288834
d__dgs3mo_dgs3mo__lag012,0.561129,0.386627,0.616266,0.56275217
d__dgs3mo_dgs3mo__lag015,0.561129,0.388492,0.613895,0.5624678
m__srvprd_srvprd__lag012,1.0,0.021516,0.540622,0.56213723
d__dgs3mo_dgs3mo__lag019,0.561129,0.389658,0.611718,0.56190038
d__dgs3mo_dgs3mo__lag020,0.561129,0.389856,0.611309,0.56178237
d__dgs3mo_dgs3mo__lag021,0.561129,0.389916,0.610323,0.56126225
d__dgs3mo_dgs3mo__lag025,0.561129,0.388803,0.610284,0.56061578
d__dgs3mo_dgs3mo__lag023,0.561129,0.387972,0.611072,0.56059196
d__dgs3mo_dgs3mo__lag022,0.561129,0.387553,0.610596,0.56008972
q__bogz1fl543061175q_life_insurance_ts__lag004,0.996865,0.192817,0.368801,0.55985728
d__dgs3mo_dgs3mo__lag024,0.561129,0.388172,0.60928,0.55969922
m__mich_mich__lag012,0.595611,0.202508,0.737038,0.55960408
q__rrvrusq156n_rental_vacancy__lag002,0.874608,0.044834,0.594029,0.55875456
q__ophnfb_nflabor_productivity__lag002,0.987461,0.167351,0.398232,0.558491
d__dgs3mo_dgs3mo__lag026,0.561129,0.386302,0.608745,0.55834955
m__baaffm_baaff__lag003,0.899687,0.197206,0.422755,0.55777115
d__dgs3mo_dgs3mo__lag027,0.561129,0.386117,0.607541,0.5575699
d__dgs3mo_dgs3mo__lag028,0.561129,0.386248,0.607225,0.55746631
q__psave_psave__lag003,0.984326,0.447706,0.118081,0.55691811
d__dgs3mo_dgs3mo__lag029,0.561129,0.385957,0.604442,0.55574062
d__dgs3mo_dgs3mo__lag030,0.561129,0.385716,0.603656,0.55516483
m__mich_mich__lag004,0.601881,0.191071,0.729654,0.55416726
m__mich_mich__lag006,0.601881,0.173254,0.744191,0.55219248
q__rhvrusq156n_owner_vacancy__lag007,0.858934,0.134375,0.508449,0.55214359
m__mich_mich__lag011,0.595611,0.165588,0.761299,0.55206443
q__bogz1fl543061165q_life_insurance_ts__lag004,0.996865,0.130228,0.419867,0.54837039
m__srvprd_srvprd__lag011,1.0,0.009848,0.537862,0.54771023
m__mich_mich__lag001,0.605016,0.126021,0.774768,0.54499121
m__awhman_awhman__lag002,1.0,0.022784,0.52204,0.54482416
q__bopbca_bopbca__lag002,0.824451,0.170618,0.488755,0.5436212
m__ipmat_ipmat__lag011,1.0,0.044904,0.498494,0.54339744
d__dgs6mo_dgs6mo__lag040,0.557994,0.396086,0.575539,0.54216075
d__dgs6mo_dgs6mo__lag031,0.557994,0.399953,0.571515,0.54207274
d__dgs6mo_dgs6mo__lag039,0.557994,0.397557,0.573859,0.54204362
q__netfi_netfi__lag007,0.971787,0.194598,0.363158,0.54202017
d__dgs6mo_dgs6mo__lag032,0.557994,0.39985,0.571112,0.54179042
m__baaffm_baaff__lag007,0.893417,0.149175,0.457188,0.54173444
d__dgs6mo_dgs6mo__lag042,0.557994,0.395413,0.575447,0.54173395
d__dgs6mo_dgs6mo__lag043,0.557994,0.393878,0.576496,0.54146272
d__dgs6mo_dgs6mo__lag041,0.557994,0.395728,0.574482,0.54137138
d__dgs6mo_dgs6mo__lag033,0.557994,0.398486,0.571678,0.54134509
d__dgs6mo_dgs6mo__lag038,0.557994,0.397843,0.571357,0.54080773
m__ipmat_ipmat__lag010,1.0,0.045912,0.494869,0.54078027
d__dgs6mo_dgs6mo__lag037,0.557994,0.39759,0.571549,0.54077311
q__rrvrusq156n_rental_vacancy__lag004,0.868339,0.030527,0.592098,0.54064942
d__dgs6mo_dgs6mo__lag034,0.557994,0.398017,0.570859,0.54062679
q__bogz1fl753061103q_usb_tsy_for__lag008,0.984326,0.188341,0.360552,0.54028963
q__rrvrusq156n_rental_vacancy__lag001,0.877743,0.028391,0.587108,0.54025034
m__ipmat_ipmat__lag012,1.0,0.046316,0.493901,0.54021705
d__dgs6mo_dgs6mo__lag036,0.557994,0.396529,0.571261,0.54002078
q__bogz1fl543061165q_life_insurance_ts__lag005,0.99373,0.125709,0.417526,0.53982877
d__dgs6mo_dgs6mo__lag044,0.557994,0.393762,0.573619,0.53979245
q__bogz1fl712051000q_fed_rrp__lag003,1.0,0.389429,0.150269,0.53969804
m__srvprd_srvprd__lag010,1.0,0.004349,0.535148,0.53949698
d__dgs6mo_dgs6mo__lag035,0.557994,0.396488,0.569326,0.538918
d__dgs6mo_dgs6mo__lag045,0.557994,0.393256,0.572446,0.53885525
m__tcu_tcu__lag008,0.736677,0.467931,0.262792,0.53830689
d__dgs6mo_dgs6mo__lag046,0.557994,0.392376,0.570101,0.53705628
m__awhman_awhman__lag004,1.0,0.012305,0.523637,0.53594186
m__awhman_awhman__lag001,1.0,0.002404,0.533151,0.53555435
d__dgs6mo_dgs6mo__lag047,0.557994,0.391585,0.567399,0.53510722
d__dgs6mo_dgs6mo__lag048,0.557994,0.390451,0.567445,0.53449983
d__dgs6mo_dgs6mo__lag049,0.557994,0.389809,0.568016,0.53446004
m__uempmean_uempmean__lag003,0.981191,0.185783,0.358409,0.53395602
q__bogz1fa343061113q_fed_gov_dcf_retirement_ts_tx__lag004,0.984326,0.431948,0.109968,0.53342231
d__dgs6mo_dgs6mo__lag050,0.557994,0.389385,0.566416,0.53333118
