job_id,outcome,horizon,beta,se,lower95,upper95,z_score,p_value_normal,n,treatment_id,control_ids_used,response_type,inference_method,covariance_estimator,covariance_lags,rsquared,warning_flags,dropped_control_ids,surface,treatment_label,sample_label,normalized_unit,normalized_beta,effect_per_100b_unit,effect_per_100b_tdc,pinned_anchor_job_id,pinned_k_screened,pinned_control_policy_mode,state_id,state_profile,state_reference_value,state_interaction_beta,state_interaction_se,lead_quarters,future_treatment_id,actual_treatment_id,response_scale,source_beta,source_normalized_beta,source_effect_per_100b_tdc
paper_tier2_selected_credit_rate_lags,tdcpass_strict_loan_core_min_qoq,0,-3.750479389613832,2.9306494967892194,-9.494552403320702,1.9935936240930374,-1.279743413097611,0.20063539102324812,96,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,tier2_regression_bank_row_tier_pre_component_h15_scaled,tdcpass_strict_loan_core_min_qoq__lag_2,tdcpass_strict_loan_core_min_qoq__lag_4,tdcpass_strict_loan_consumer_credit_qoq__lag_4,bank_credit_qoq__lag_4,dgs2__lag_4,dgs10__lag_1,dgs10__lag_2,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.717668,,,pooled_baseline,regression_mmf_rrp_bank_long_selected_credit_rate_lags,full_available,dollars_per_dollar_tdc,-0.037504793896138325,usd_billions_per_100b_tdc,-3.750479389613832,tdc_tier2_mmf_rrp_canonical_full_panel,100,balanced,,,,,,,,,usd_billions_per_100b_tdc,-3.750479389613832e-05,-0.037504793896138325,-3.750479389613832
paper_tier2_selected_credit_rate_lags,tdcpass_strict_loan_core_min_qoq,1,-7.728044289972042,4.675938407090466,-16.892883567869355,1.4367949879252708,-1.6527258524734727,0.09838667044538152,95,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,tier2_regression_bank_row_tier_pre_component_h15_scaled,tdcpass_strict_loan_core_min_qoq__lag_2,tdcpass_strict_loan_core_min_qoq__lag_4,tdcpass_strict_loan_consumer_credit_qoq__lag_4,bank_credit_qoq__lag_4,dgs2__lag_4,dgs10__lag_1,dgs10__lag_2,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.673077,,,pooled_baseline,regression_mmf_rrp_bank_long_selected_credit_rate_lags,full_available,dollars_per_dollar_tdc,-0.07728044289972041,usd_billions_per_100b_tdc,-7.728044289972042,tdc_tier2_mmf_rrp_canonical_full_panel,100,balanced,,,,,,,,,usd_billions_per_100b_tdc,-7.728044289972042e-05,-0.07728044289972041,-7.728044289972042
paper_tier2_selected_credit_rate_lags,tdcpass_strict_loan_core_min_qoq,2,-3.3760219214770273,3.140328431357443,-9.531065646937614,2.7790218039835612,-1.0750537707349619,0.2823506551924615,94,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,tier2_regression_bank_row_tier_pre_component_h15_scaled,tdcpass_strict_loan_core_min_qoq__lag_2,tdcpass_strict_loan_core_min_qoq__lag_4,tdcpass_strict_loan_consumer_credit_qoq__lag_4,bank_credit_qoq__lag_4,dgs2__lag_4,dgs10__lag_1,dgs10__lag_2,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.706674,,,pooled_baseline,regression_mmf_rrp_bank_long_selected_credit_rate_lags,full_available,dollars_per_dollar_tdc,-0.03376021921477027,usd_billions_per_100b_tdc,-3.3760219214770273,tdc_tier2_mmf_rrp_canonical_full_panel,100,balanced,,,,,,,,,usd_billions_per_100b_tdc,-3.3760219214770274e-05,-0.03376021921477027,-3.3760219214770273
paper_tier2_selected_credit_rate_lags,tdcpass_strict_loan_core_min_qoq,4,0.9950551914501703,4.218987847226292,-7.274160989113362,9.264271372013702,0.23585163728413058,0.8135477974441754,92,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,tier2_regression_bank_row_tier_pre_component_h15_scaled,tdcpass_strict_loan_core_min_qoq__lag_2,tdcpass_strict_loan_core_min_qoq__lag_4,tdcpass_strict_loan_consumer_credit_qoq__lag_4,bank_credit_qoq__lag_4,dgs2__lag_4,dgs10__lag_1,dgs10__lag_2,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.711908,,,pooled_baseline,regression_mmf_rrp_bank_long_selected_credit_rate_lags,full_available,dollars_per_dollar_tdc,0.009950551914501704,usd_billions_per_100b_tdc,0.9950551914501703,tdc_tier2_mmf_rrp_canonical_full_panel,100,balanced,,,,,,,,,usd_billions_per_100b_tdc,9.950551914501703e-06,0.009950551914501704,0.9950551914501703
paper_tier2_selected_credit_rate_lags,tdcpass_strict_loan_core_min_qoq,8,4.09369367586607,3.876524253135053,-3.504293860278634,11.691681212010774,1.0560216855486937,0.2909583075287112,88,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,tier2_regression_bank_row_tier_pre_component_h15_scaled,tdcpass_strict_loan_core_min_qoq__lag_2,tdcpass_strict_loan_core_min_qoq__lag_4,tdcpass_strict_loan_consumer_credit_qoq__lag_4,bank_credit_qoq__lag_4,dgs2__lag_4,dgs10__lag_1,dgs10__lag_2,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.756805,,,pooled_baseline,regression_mmf_rrp_bank_long_selected_credit_rate_lags,full_available,dollars_per_dollar_tdc,0.040936936758660704,usd_billions_per_100b_tdc,4.09369367586607,tdc_tier2_mmf_rrp_canonical_full_panel,100,balanced,,,,,,,,,usd_billions_per_100b_tdc,4.09369367586607e-05,0.040936936758660704,4.09369367586607
paper_tier2_selected_credit_rate_lags,tdcpass_strict_loan_mortgages_qoq,0,-0.399094457765794,2.1398550968677266,-4.593210447626538,3.79502153209495,-0.18650536587733432,0.8520484713221332,96,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,tier2_regression_bank_row_tier_pre_component_h15_scaled,tdcpass_strict_loan_core_min_qoq__lag_2,tdcpass_strict_loan_core_min_qoq__lag_4,tdcpass_strict_loan_consumer_credit_qoq__lag_4,bank_credit_qoq__lag_4,dgs2__lag_4,dgs10__lag_1,dgs10__lag_2,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.707187,,,pooled_baseline,regression_mmf_rrp_bank_long_selected_credit_rate_lags,full_available,dollars_per_dollar_tdc,-0.00399094457765794,usd_billions_per_100b_tdc,-0.399094457765794,tdc_tier2_mmf_rrp_canonical_full_panel,100,balanced,,,,,,,,,usd_billions_per_100b_tdc,-3.99094457765794e-06,-0.00399094457765794,-0.399094457765794
paper_tier2_selected_credit_rate_lags,tdcpass_strict_loan_mortgages_qoq,1,-1.7873322479751035,2.659774008226939,-7.000489304099903,3.4258248081496974,-0.6719865080441839,0.5015922855991568,95,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,tier2_regression_bank_row_tier_pre_component_h15_scaled,tdcpass_strict_loan_core_min_qoq__lag_2,tdcpass_strict_loan_core_min_qoq__lag_4,tdcpass_strict_loan_consumer_credit_qoq__lag_4,bank_credit_qoq__lag_4,dgs2__lag_4,dgs10__lag_1,dgs10__lag_2,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.722514,,,pooled_baseline,regression_mmf_rrp_bank_long_selected_credit_rate_lags,full_available,dollars_per_dollar_tdc,-0.017873322479751035,usd_billions_per_100b_tdc,-1.7873322479751035,tdc_tier2_mmf_rrp_canonical_full_panel,100,balanced,,,,,,,,,usd_billions_per_100b_tdc,-1.7873322479751036e-05,-0.017873322479751035,-1.7873322479751035
paper_tier2_selected_credit_rate_lags,tdcpass_strict_loan_mortgages_qoq,2,-2.5209319351594086,2.5090316156162515,-7.438633901767262,2.3967700314484444,-1.004742993061183,0.31502062027706557,94,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,tier2_regression_bank_row_tier_pre_component_h15_scaled,tdcpass_strict_loan_core_min_qoq__lag_2,tdcpass_strict_loan_core_min_qoq__lag_4,tdcpass_strict_loan_consumer_credit_qoq__lag_4,bank_credit_qoq__lag_4,dgs2__lag_4,dgs10__lag_1,dgs10__lag_2,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.739136,,,pooled_baseline,regression_mmf_rrp_bank_long_selected_credit_rate_lags,full_available,dollars_per_dollar_tdc,-0.025209319351594088,usd_billions_per_100b_tdc,-2.5209319351594086,tdc_tier2_mmf_rrp_canonical_full_panel,100,balanced,,,,,,,,,usd_billions_per_100b_tdc,-2.5209319351594088e-05,-0.025209319351594088,-2.5209319351594086
paper_tier2_selected_credit_rate_lags,tdcpass_strict_loan_mortgages_qoq,4,1.2016806411948984,3.2116886153922497,-5.093229044973911,7.496590327363708,0.37415851444494247,0.7082863867123814,92,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,tier2_regression_bank_row_tier_pre_component_h15_scaled,tdcpass_strict_loan_core_min_qoq__lag_2,tdcpass_strict_loan_core_min_qoq__lag_4,tdcpass_strict_loan_consumer_credit_qoq__lag_4,bank_credit_qoq__lag_4,dgs2__lag_4,dgs10__lag_1,dgs10__lag_2,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.736859,,,pooled_baseline,regression_mmf_rrp_bank_long_selected_credit_rate_lags,full_available,dollars_per_dollar_tdc,0.012016806411948985,usd_billions_per_100b_tdc,1.2016806411948984,tdc_tier2_mmf_rrp_canonical_full_panel,100,balanced,,,,,,,,,usd_billions_per_100b_tdc,1.2016806411948985e-05,0.012016806411948985,1.2016806411948984
paper_tier2_selected_credit_rate_lags,tdcpass_strict_loan_mortgages_qoq,8,1.0601364022084103,2.2627845980273666,-3.374921409925228,5.49519421434205,0.4685096421164472,0.6394201773419008,88,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,tier2_regression_bank_row_tier_pre_component_h15_scaled,tdcpass_strict_loan_core_min_qoq__lag_2,tdcpass_strict_loan_core_min_qoq__lag_4,tdcpass_strict_loan_consumer_credit_qoq__lag_4,bank_credit_qoq__lag_4,dgs2__lag_4,dgs10__lag_1,dgs10__lag_2,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.769694,,,pooled_baseline,regression_mmf_rrp_bank_long_selected_credit_rate_lags,full_available,dollars_per_dollar_tdc,0.010601364022084104,usd_billions_per_100b_tdc,1.0601364022084103,tdc_tier2_mmf_rrp_canonical_full_panel,100,balanced,,,,,,,,,usd_billions_per_100b_tdc,1.0601364022084104e-05,0.010601364022084104,1.0601364022084103
paper_tier2_selected_credit_rate_lags,tdcpass_strict_loan_consumer_credit_qoq,0,-3.351384931847944,1.5734595296630693,-6.43536560998756,-0.267404253708328,-2.1299466994016605,0.03317601406435111,96,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,tier2_regression_bank_row_tier_pre_component_h15_scaled,tdcpass_strict_loan_core_min_qoq__lag_2,tdcpass_strict_loan_core_min_qoq__lag_4,tdcpass_strict_loan_consumer_credit_qoq__lag_4,bank_credit_qoq__lag_4,dgs2__lag_4,dgs10__lag_1,dgs10__lag_2,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.689853,,,pooled_baseline,regression_mmf_rrp_bank_long_selected_credit_rate_lags,full_available,dollars_per_dollar_tdc,-0.03351384931847944,usd_billions_per_100b_tdc,-3.351384931847944,tdc_tier2_mmf_rrp_canonical_full_panel,100,balanced,,,,,,,,,usd_billions_per_100b_tdc,-3.351384931847944e-05,-0.03351384931847944,-3.351384931847944
paper_tier2_selected_credit_rate_lags,tdcpass_strict_loan_consumer_credit_qoq,1,-5.940712041997165,2.8658703176489784,-11.557817864589161,-0.3236062194051681,-2.0729172584719877,0.03817998057600924,95,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,tier2_regression_bank_row_tier_pre_component_h15_scaled,tdcpass_strict_loan_core_min_qoq__lag_2,tdcpass_strict_loan_core_min_qoq__lag_4,tdcpass_strict_loan_consumer_credit_qoq__lag_4,bank_credit_qoq__lag_4,dgs2__lag_4,dgs10__lag_1,dgs10__lag_2,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.503878,,,pooled_baseline,regression_mmf_rrp_bank_long_selected_credit_rate_lags,full_available,dollars_per_dollar_tdc,-0.05940712041997165,usd_billions_per_100b_tdc,-5.940712041997165,tdc_tier2_mmf_rrp_canonical_full_panel,100,balanced,,,,,,,,,usd_billions_per_100b_tdc,-5.940712041997165e-05,-0.05940712041997165,-5.940712041997165
paper_tier2_selected_credit_rate_lags,tdcpass_strict_loan_consumer_credit_qoq,2,-0.8550899863176037,1.5506332956800148,-3.8943312458504327,2.1841512732152255,-0.5514456504318853,0.5813282141492395,94,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,tier2_regression_bank_row_tier_pre_component_h15_scaled,tdcpass_strict_loan_core_min_qoq__lag_2,tdcpass_strict_loan_core_min_qoq__lag_4,tdcpass_strict_loan_consumer_credit_qoq__lag_4,bank_credit_qoq__lag_4,dgs2__lag_4,dgs10__lag_1,dgs10__lag_2,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.513122,,,pooled_baseline,regression_mmf_rrp_bank_long_selected_credit_rate_lags,full_available,dollars_per_dollar_tdc,-0.008550899863176037,usd_billions_per_100b_tdc,-0.8550899863176037,tdc_tier2_mmf_rrp_canonical_full_panel,100,balanced,,,,,,,,,usd_billions_per_100b_tdc,-8.550899863176037e-06,-0.008550899863176037,-0.8550899863176037
paper_tier2_selected_credit_rate_lags,tdcpass_strict_loan_consumer_credit_qoq,4,-0.2066254497445832,1.7463043751311769,-3.62938202500169,3.216131125512524,-0.11832155532970141,0.9058128786837791,92,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,tier2_regression_bank_row_tier_pre_component_h15_scaled,tdcpass_strict_loan_core_min_qoq__lag_2,tdcpass_strict_loan_core_min_qoq__lag_4,tdcpass_strict_loan_consumer_credit_qoq__lag_4,bank_credit_qoq__lag_4,dgs2__lag_4,dgs10__lag_1,dgs10__lag_2,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.656851,,,pooled_baseline,regression_mmf_rrp_bank_long_selected_credit_rate_lags,full_available,dollars_per_dollar_tdc,-0.002066254497445832,usd_billions_per_100b_tdc,-0.2066254497445832,tdc_tier2_mmf_rrp_canonical_full_panel,100,balanced,,,,,,,,,usd_billions_per_100b_tdc,-2.066254497445832e-06,-0.002066254497445832,-0.2066254497445832
