job_id,outcome,horizon,beta,se,lower95,upper95,z_score,p_value_normal,n,treatment_id,control_ids_used,response_type,inference_method,covariance_estimator,covariance_lags,rsquared,warning_flags,dropped_control_ids,dml_fold_count,ridge_alpha,nuisance_r2_outcome,nuisance_r2_treatment
baseline_tdc_lp_liquidity_decomposition,fed_treasury_holdings_qoq,0,0.6724118509384128,0.14720964512814522,0.3838809464872482,0.9609427553895775,4.567715996822639,4.93067477203013e-06,92,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,1,0.322718,,,3,1.0,0.0,0.055161
baseline_tdc_lp_liquidity_decomposition,fed_treasury_holdings_qoq,1,0.5977054214435022,0.1901108622049107,0.2250881315218773,0.9703227113651272,3.14398353945324,0.0016666481431497626,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,1,0.352768,,,3,1.0,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,fed_treasury_holdings_qoq,2,0.2082527399062039,0.12413623551464716,-0.03505428170250452,0.45155976151491234,1.6776144293632267,0.09342239407552988,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,2,0.052667,,,3,1.0,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,fed_treasury_holdings_qoq,4,-0.03236957996559723,0.16002087896205416,-0.3460105027312234,0.2812713428000289,-0.20228347810333577,0.8396951155534831,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,4,0.000904,,,3,1.0,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,fed_treasury_holdings_qoq,8,0.17886130871167435,0.12245431050290738,-0.061149139874024094,0.4188717572973728,1.4606370978457939,0.1441150597897689,87,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,8,0.022812,,,3,1.0,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_assets_qoq,0,0.08793404874870328,0.2183250271842924,-0.33998300453250985,0.5158511020299164,0.4027666909413754,0.6871198672198806,92,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,1,0.002527,,,3,1.0,0.0,0.055161
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_assets_qoq,1,0.06271227379689126,0.250746481251662,-0.4287508294563662,0.5541753770501487,0.2501023084505422,0.8025082308142892,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,1,0.001585,,,3,1.0,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_assets_qoq,2,0.42673583109326824,0.21147161127796768,0.012251472988451584,0.8412201891980848,2.017934362510473,0.0435980977164534,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,2,0.064311,,,3,1.0,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_assets_qoq,4,0.03710726673598019,0.11883407364096314,-0.19580751760030757,0.27002205107226795,0.3122611688638518,0.7548420483471008,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,4,0.001204,,,3,1.0,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_assets_qoq,8,-0.13234432974860358,0.185297766039622,-0.4955279511862627,0.23083929168905556,-0.7142251770067457,0.4750879508748258,87,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,8,0.01374,,,3,1.0,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_treasury_qoq,0,0.08781839826996779,0.17857890223686002,-0.26219625011427783,0.4378330466542134,0.49176244881094033,0.6228872854620184,92,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,1,0.003142,,,3,1.0,0.0,0.055161
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_treasury_qoq,1,-0.045421077491350756,0.15263527711202593,-0.3445862206309216,0.25374406564822005,-0.2975791596199231,0.7660243825614681,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,1,0.001078,,,3,1.0,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_treasury_qoq,2,-0.24715858655666612,0.23221556612560845,-0.7023010961628586,0.20798392304952645,-1.0643497793036614,0.28717027523290817,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,2,0.025796,,,3,1.0,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_treasury_qoq,4,0.18389182065092113,0.12681761199377284,-0.06467069885687363,0.43245434015871587,1.4500495456415852,0.14704470336183983,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,4,0.026926,,,3,1.0,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_treasury_qoq,8,0.213554369081126,0.24233552995413593,-0.26142326962898044,0.6885320077912324,0.8812342503864083,0.3781910447797878,87,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,8,0.037507,,,3,1.0,0.0,0.0
